category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
stream contamination;1.15892E+18;"Sabina Perez public hearing about PFAs and water contamination. 

Guam Legislature Media Live Stream https://t.co/ZhzALSg0CT via *@YouTube";8/7/2019 2:00;2;;;;;;;;;
stream contamination;1.15889E+18;*@cnni not sure why the imperial beach contamination story isn’t being publicized on main stream media. Those families need some border money more that anyone else.;8/7/2019 0:17;0;;;;;;;;;
stream contamination;1.15886E+18;A glass #recycling facility will pay $1.2 million to settle allegations of improper disposal of batteries, which arrived as contamination in the curbside stream. https://t.co/29HjqagAwo https://t.co/iyPClowKiq;8/6/2019 21:48;0;;;;;;;;;
stream contamination;1.1588E+18;"""Now that Compology has collected nearly 40 million images from containers in the U.S., Canada and Mexico, it has a clear pulse on common issues in the continental waste stream."" https://t.co/DAjOs4WGLi by *@WasteDive *@ColeRosengren #recycling #wastemanagement https://t.co/yfrNx9sH4U";8/6/2019 18:09;0;;;;;;;;;
stream contamination;1.15879E+18;"What We’ve Got Here, Is Failure to Separate (Part 3 of 3) 
Contamination, whether it stems from organics or incompatible materials in the recovery stream, is one of the biggest problems facing business-as-usual (BAU) recycling.
https://t.co/lss0UYes3L";8/6/2019 17:35;0;;;;;;;;;
stream contamination;1.15879E+18;Recycling contamination can be expensive for recyclers, harmful to employees, and render whole loads of recyclables unusable. That’s why it’s important to get it right from the start of the stream—in your home recycling cart. https://t.co/ylCnoRUdBJ https://t.co/xjJKs4jgNj;8/6/2019 17:31;1;;;;;;;;;
stream contamination;1.15861E+18;"We've recently installed our ""Half Hump Magnet"" in a reputed plant where our magnet is used to extract the metal contamination from a product stream. 
To know more about half hump magnet, visit our website: https://t.co/V1RXV5vJl8
#HalfHumpMagnet #MagneticSeparator https://t.co/Kacl3hXCNR";8/6/2019 5:11;0;;;;;;;;;
stream contamination;1.15842E+18;"Areas surrounding the cathedral have registered levels of lead contamination ranging between 500 and 800 times the official safe level. via *@CityLab 
https://t.co/vvfky5mphP 
Stream ""Building the Great Cathedrals"" to learn more about Notre Dame: https://t.co/jfUpAhs7EF";8/5/2019 16:59;6;;;;;;;;;
stream contamination;1.15841E+18;"What We’ve Got Here, Is Failure to Separate (Part 3 of 3) 
Contamination, whether it stems from organics or incompatible materials in the recovery stream, is one of the biggest problems facing business-as-usual (BAU) recycling.
https://t.co/lss0UYes3L";8/5/2019 16:24;0;;;;;;;;;
stream contamination;1.15841E+18;Learn what you can do to help reduce contamination in the City of Cambridge recycling stream - https://t.co/GeOjn9ooSx #CambMA https://t.co/c1WCNsC05Q;8/5/2019 15:58;2;;;;;;;;;
stream contamination;1.15839E+18;Our dumpster cameras can now identify garbage bags, tanglers, propane tanks, styrofoam, bulky items and more to keep contamination out of the #recycling stream! https://t.co/lDmhVX0dFO https://t.co/tB5NyPGzBp;8/5/2019 15:09;0;;;;;;;;;
stream contamination;1.15631E+18;*@dylan_spit_fire *@FunnyVA28698368 *@MichaelBensonn Was listening to *@bigdaddybunce &amp  Costello podcast: in boxing + athletics its never returned a different result (why would it? Literally same stream of piss in two pots?!), only twice a technicality (contamination + process not followed) in 40 years have voided B sample.;7/30/2019 20:50;0;;;;;;;;;
point source pollution;1.15883E+18;*@chemmefatale addressing point-source pollution at the port &amp  associated trucking yards across West O just as big a contributor;8/6/2019 19:47;0;;;;;;;;;
point source pollution;1.15872E+18;The PCA is not God's people. The church is. The Lord may have ordained the PCAs demise at this point in time because it has become a source of pollution to His Bride. Our God is a jealous God for the Holiness of His Bride, not the PCAs.;8/6/2019 12:56;0;;;;;;;;;
point source pollution;1.15869E+18;"https://t.co/nIBR5AIqvI An effective method for point pollution source identification in rivers with performance-improved ensemble Kalman filter  
Publication date: October 2019

Source: Journal of Hydrology, Volume 577

Author(s): Jiabiao Wang, Jianshi Zhao, Xiaohui Lei, Hao W…";8/6/2019 10:46;0;;;;;;;;;
