category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
river contamination;1.1511E+18;Pennsylvania officials: Do not eat fish caught in Shenango River | Pittsburgh Post-Gazette https://t.co/pkeqMYEVYN;7/16/2019 12:02;0;;;;;;;;;
river contamination;1.15106E+18;*@narendramodi Contamination of water is a serious issue if not stop we will be having poison everywhere in drinking water, vegetables, milk everything- we continuously seeing flowing of sewer into river the most scary, I was in mathura vrindavan visit flowing of dirt and waist;7/16/2019 9:28;0;;;;;;;;;
river contamination;1.15105E+18;#water #river #temperature #brook #environment #nature #environmental #analysis #analyze #biology #biologist #chemistry #pollution #study #contamination #research #researcher #chemist #health #scientific #science https://t.co/OnGYRugPaS;7/16/2019 8:48;0;;;;;;;;;
river contamination;1.15105E+18;#water #river #temperature #brook #environment #nature #environmental #analysis #analyze #biology #biologist #chemistry #pollution #study #contamination #research #researcher #chemist #health #scientific #science https://t.co/RZ3xwW58rq;7/16/2019 8:48;0;;;;;;;;;
river contamination;1.15105E+18;#water #river #temperature #brook #environment #nature #environmental #analysis #analyze #biology #biologist #chemistry #pollution #study #contamination #research #researcher #chemist #health #scientific #science https://t.co/4azToOzKYa;7/16/2019 8:47;0;;;;;;;;;
river contamination;1.15071E+18;"All the waste from said toilets goes down this pipe and straight into this river, giving off a strong, unbearable smell. But even worse, it could potentially pose the threat of toxic contamination. (2/3)

#SaveSanRoque #YesToInclusion";7/15/2019 10:32;6;;;;;;;;;
river contamination;1.15064E+18;*@antihumanscum sometimes when i’m working my electrical trade job i feel like one of the naked coal miners digging a tunnel by hand to avoid contamination of a river and a nations water supply;7/15/2019 5:45;0;;;;;;;;;
river contamination;1.15051E+18;"Help support PADEP's decision to reject Elcon's application to build a hazardous waste incinerator along the Delaware River, potentially exposing many residents to airborne particulate matter and water contamination issues should likely flooding occur. 
https://t.co/EH9OZwa1a0 https://t.co/Zw8jmxGtb5";7/14/2019 21:00;1;;;;;;;;;
river contamination;1.15034E+18;"*@NukleerAkademi Görselini paylaştığınız Nükleer Santral sebebiyle, Loire Nehrinde Yüksek Derecede Radyoaktivite tespit edildi.Bölge halkının suyuna karıştığı haber yapıldı.
Linkten ayrıntıkarı inceleyin.
https://t.co/jgCGQuY8vn";7/14/2019 9:52;0;;;;;;;;;
river contamination;1.15023E+18;#mdpiijerph Groundwater Arsenic Contamination in the Ganga River Basin: A Future Health Danger https://t.co/lvCnIhjttj  *@IJERPH_MDPI;7/14/2019 2:32;0;;;;;;;;;
river contamination;1.15015E+18;"*@515mm *@gazza_d *@gnomeicide The river Valley next to Turners, the Spodden, was polluted so badly they said it was ""snow in July"" because the firm vented the waste straight into it.
Even today there are warning signs to stay on the path as it's a contamination risk.";7/13/2019 21:12;0;;;;;;;;;
river contamination;1.14983E+18;He rushed through the village to inform the residents of the contamination occurring in the river. He also informed them of his plan to stop the perpetrators from doing this here ever again. “It’s time we end this before this entire village is destroyed by this disaster.”;7/13/2019 0:01;0;;;;;;;;;
river contamination;1.14938E+18;"*@FrankHartII *@hfoster505 *@MonnaJean *@TheLoveBel0w *@AmyMcGrathKY *@mjhegar 9) we are having major issues with water contamination 

10) red tide &amp  flesh eating bacteria are becoming worse due to the heat and what is going on in the gulf

11) refusal to expand Medicaid killing thousands every year

12) Texas is doing ok for now but GOP isn't prepared";7/11/2019 18:17;0;;;;;;;;;
river contamination;1.14935E+18;#Cumbria #News Tonnes of plastic removed from Cumbrian river - The river was lined with plastic to protect it from mineworks contamination but it is now degrading. https://t.co/p4G6rtyXEt;7/11/2019 16:02;0;;;;;;;;;
river contamination;1.1493E+18;We'll hear from *@GregoryBHladky on what threats it poses to our health and environment. We'll also hear from *@aropeik on how activists in New Hampshire have been pushing for action on PFAS water contamination for years. Do you enjoy spending time on the Farmington River?;7/11/2019 12:54;0;;;;;;;;;
river contamination;1.14921E+18;.*@WestCumbriaRT is restoring the River Keekle, near #Whitehaven, to its natural state, in what's thought to be the biggest river restoration of its kind in the UK. A plastic lining, put on the bed in the 1990s to stop contamination, is eroding so it is being removed https://t.co/u8WpP1f7Nb;7/11/2019 6:33;5;;;;;;;;;
river contamination;1.1492E+18;.*@WestCumbriaRT is restoring the River Keekle, near #Whitehaven, to its natural state, in what's thought to be the biggest river restoration of its kind in the UK. A plastic lining, put on the bed in the 1990s to stop contamination, is eroding so it is being removed https://t.co/r35nJ6WWez;7/11/2019 6:33;1;;;;;;;;;
river contamination;1.14917E+18;"A report released by the Idaho Conservation League stated that groundwater quality in the Eastern Snake Plain Aquifer (ESPA) was ""declining as a result of contamination by the overapplication of fertilizers and animal waste across the Snake River Plain"" https://t.co/KKdtDX5bfK";7/11/2019 4:09;0;;;;;;;;;
river contamination;1.14911E+18;*@11Trilogy *@HanfordC *@trinity311tril1 *@RadChick4Cast *@DrHCaldicott *@microcarpa1 *@SpeakerPelosi Is the water in the Columbia River flowing away from the Hanford Site and out to the Pacific Ocean tested for radioactive contamination? I would hope so, but who knows these days.🤦;7/11/2019 0:08;0;;;;;;;;;
river contamination;1.14904E+18;*@Earthjustice Anyone watching Wolverine World Wide in Rockford, MI? PFAS contamination site outside their downtown store that appears wrongfully treated. Soil removed but now there is rain water from spring still occupying the site and only feet away from a stream that flows into the river.;7/10/2019 19:26;0;;;;;;;;;
river contamination;1.1489E+18;*@raagimudde1 No need to share sharavathi river to Bangalore...but need to stop contamination of tunga river near shimoga and bhadravathi suburban... In 2 decades from now tunga river become vrushabhavathi river;7/10/2019 10:16;0;;;;;;;;;
river contamination;1.14888E+18;Boat found in river near Chinese blast site stoke contamination fears. https://t.co/MvriCjHtSL;7/10/2019 9:00;0;;;;;;;;;
river contamination;1.14871E+18;"#SUNYPolyNews: Grant to find source of fecal contamination in Mohawk River (via *@RomeSentinel) 

Read more: https://t.co/T3nwo2YMbF https://t.co/OOB6GvMwUg";7/9/2019 22:00;1;;;;;;;;;
river contamination;1.14862E+18;*@SwamyRa82922089 *@madhukishwar *@narendramodi Sir, Don't confuse contamination of a few drops of liquor with contamination of Ganga River beung polluted due to un-treated sewage water from so many nallas being poured in it. &amp  Some of thess nallas may hv waste from bars which sell liquor. So how u will stop it. Hv some sense.;7/9/2019 16:04;0;;;;;;;;;
river contamination;1.1486E+18;"Reading the River: Session 2 with Joy Xiang and Julien Gordon will be on Saturday, July 27 at Port Credit Memorial Arena. We will discuss pollution, contamination, and ecosystem health. 

Find out more at https://t.co/naSF3Prqmf 

Image: Reading the River: Session 1 https://t.co/q0XWodeV2A";7/9/2019 14:42;3;;;;;;;;;
river contamination;1.14852E+18;*@SharronSumner1 *@happydcg *@Tishplusted *@JoBond100 *@alison_fure *@CllrLizGreen Does Kingston need a burial ground? Apparently not. Why is the Council contemplating risking LNR #Tolworth CT Farm to ecology, archaeology, &amp  development damage &amp  contamination of ground water &amp  the Hogsmill River for dead bodies which will come from all SW London &amp  Surrey?;7/9/2019 8:57;0;;;;;;;;;
river contamination;1.14838E+18;Much like Sinclair’s “The Jungle,” Dahl was trying to showcase the factory’s inhumane working conditions, but the public only cared about unsanitary Gloop contamination in the chocolate river. https://t.co/FJj1h7auXM;7/9/2019 0:10;0;;;;;;;;;
river contamination;1.14838E+18;Shoalhaven River well below danger levels after contamination discharge , says EPA: https://t.co/i3vEgvJbPR via *@SCRegister https://t.co/LhtWsJpPBp;7/8/2019 23:54;0;;;;;;;;;
river contamination;1.14837E+18;*@braincelltwo Fucked bc the Huron river has that PFA contamination .... don’t play urself ...;7/8/2019 22:56;0;;;;;;;;;
river contamination;1.14836E+18;"Modi's NamamiGange is a non-starter.
1)Samples collected frm Varanasi's Malviya Bridge showed contamination is almost 20times higher
2)Dead aquatic life is another eyesore along the banks of the ancient river
3)2,500-km holy river remains trapped in pollution at many places.🔻";7/8/2019 22:46;0;;;;;;;;;
river contamination;1.14833E+18;"Powell River - RADAR ALERT - 08-Jul-2019  

Red down in Powell River causing blackouts, memory loss and difficulty waking up that may be caused by benzo contamination.

Use at an OPS or use with a buddy.

Call 911

#overdosealert";7/8/2019 20:55;2;;;;;;;;;
river contamination;1.14833E+18;About a thousand of dead fish were spotted in Kentucky river after fire at a nearby whiskey distillery, causing contaminants to leak into the river. Another reminder of how detrimental contamination can be and how it impacts wildlife. https://t.co/2LJUqDB1nk  #ENVIRSC2WW3;7/8/2019 20:47;0;;;;;;;;;
river contamination;1.14831E+18;HAPPENING NOW: Governor Lamont speaks on Farmington River contamination https://t.co/HJMkJ0dFMd;7/8/2019 19:07;0;;;;;;;;;
river contamination;1.1483E+18;Bad Dope Update from Powell River - Red down/bunk in Powell River causing blackouts memory loss and difficulty waking up that may be caused by benzo contamination #vanpoli #bcpoli #canpoli;7/8/2019 18:35;7;;;;;;;;;
river contamination;1.14829E+18;"""It's one of the problems with going to a gravity-based sewer system. It's vulnerable to this leaking, so it's sadly very common."" *@nashbolt gives expert comment via *@CBCCalgary: https://t.co/bnWn7zRKtL. #ThisIsPublicHealth #PublicHealth #WaterSafety";7/8/2019 18:10;0;;;;;;;;;
river contamination;1.14828E+18;#BadDopeAlert: Red down in Powell River causing blackouts, memory loss and difficulty waking up that may be caused by benzo contamination. Use at the OPS. Call 911.;7/8/2019 17:09;1;;;;;;;;;
river contamination;1.14828E+18;"VCH RADAR: “Red down in Powell River causing blackouts, memory loss and difficulty waking up that may be caused by benzo contamination. Use at the OPS. Call 911.”

Benzos + down, causing ODs that leave people unconscious for hours, a big prob in Vancouver and elsewhere now too";7/8/2019 17:05;11;;;;;;;;;
river contamination;1.14825E+18;HAPPENING NOW: *@SenBlumenthal w/ environmental advocates/local leaders to highlight legislation just passed by the U.S. Senate to address PFAS contamination. On June 12th, 50k gallons of water and PFAS foam stored at *@Bradley_Airport leaked into the Farmington River. *@WFSBnews https://t.co/lvsUczJAP7;7/8/2019 15:17;0;;;;;;;;;
river contamination;1.14825E+18;U.S. Senator Blumenthal addressing contamination inside Farmington River. Senator says state and and federal government will be working together to clean up the river. https://t.co/kKNvtfRSYc;7/8/2019 15:16;1;;;;;;;;;
river contamination;1.14825E+18;⁦*@SenBlumenthal⁩ addresses the recent contamination of the Farmington river with PFAS chemicals. https://t.co/gIjVlARQVW;7/8/2019 15:14;0;;;;;;;;;
river contamination;1.14825E+18;HAPPENING NOW: U.S. Senator Richard Blumenthal provides update on the contamination of the Farmington River. https://t.co/kONGoeQ5oD;7/8/2019 15:11;2;;;;;;;;;
river contamination;1.14818E+18;"We smiled when *@reneeloth mentioned #BlazingPaddles in her *@BostonGlobe piece ""How to resurrect a river."" The Charles River's ongoing contamination challenges (sewer pipe overflows &amp  street runoff during heavy rains) mirror the #CuyahogaRiver's.  https://t.co/pW0EVrr8js";7/8/2019 10:36;2;;;;;;;;;
river contamination;1.14818E+18;It discusses several aspects of the garment industry from production—mainly exploring the life of low-wage workers in developing countries—to its after-effects such as river and soil pollution, pesticide contamination, disease and death.;7/8/2019 10:32;0;;;;;;;;;
river contamination;1.14817E+18;FARMINGTON RIVER CONTAMINATION: 50,000 gallons of water and firefighting foam were spilled into the Farmington River. The foam contains PFAS which is a chemical that can be toxic. Today federal and state officials will adress health and environmental concerns *@FOX61News https://t.co/XwBwGxanfX;7/8/2019 10:19;9;;;;;;;;;
river contamination;1.14805E+18;"Stoked to see my colleagues get this grant! 

https://t.co/rziyQxksZ7";7/8/2019 2:06;0;;;;;;;;;
river contamination;1.14804E+18;"*@NSW_EPA tests says Shoalhaven River safe despite discharge.
*@ShoalhavenCC *@Sikorsky 
https://t.co/iFvr3sM3dU https://t.co/UTFEGTRFyI";7/8/2019 1:07;0;;;;;;;;;
river contamination;1.14804E+18;"*@NSW_EPA tests says Shoalhaven River safe despite discharge.
*@ShoalhavenCC *@Sikorsky 
https://t.co/pZFXAzabOC https://t.co/oAs1mHu0cH";7/8/2019 1:07;0;;;;;;;;;
algae bloom;1.15124E+18;*@TWA2Jenny *@alistairmbarr Agricultural run off helps the algae bloom, not necessarily a bad thing. It actually consumes tons of c02 from the atmosphere. People just dont wanna swim in it. Flesh eating bacteria has always existed. Dont know how you can blame everything of oil;7/16/2019 21:18;0;;;;;;;;;
algae bloom;1.15124E+18;Blue-green algae (cyanobacteria) bloom advisory issued for Wadlin Lake https://t.co/YLsbVTgYzJ #mackenziecounty;7/16/2019 21:18;0;;;;;;;;;
algae bloom;1.15124E+18;"Researchers at the University of Michigan and their partners are forecasting that western Lake Erie will experience a significant harmful algae bloom this summer. This year’s bloom is expected to measure 7.5.
https://t.co/8pIIVo1DwW";7/16/2019 21:08;0;;;;;;;;;
algae bloom;1.15124E+18;"French beaches closed due to toxic algae bloom linked to two deaths
https://t.co/12jFsM3NDv";7/16/2019 21:04;0;;;;;;;;;
algae bloom;1.15124E+18;French beaches closed due to toxic algae bloom linked to two deaths - CNN https://t.co/F1eHfybHkt #SmartNews;7/16/2019 21:04;0;;;;;;;;;
algae bloom;1.15123E+18;French beaches closed due to toxic algae bloom linked to two deaths https://t.co/OLe32ohoo7;7/16/2019 20:53;0;;;;;;;;;
algae bloom;1.15123E+18;"French beaches closed due to toxic algae bloom linked to two deaths

https://t.co/80AdcxuYyw";7/16/2019 20:48;0;;;;;;;;;
algae bloom;1.15123E+18;Upper and Middle Pamunkey Branches as well as the Middle and Lower North Anna Branches of Lake Anna are experiencing a harmful algae bloom. https://t.co/lWQUsbjSd4;7/16/2019 20:45;0;;;;;;;;;
algae bloom;1.15123E+18;Here comes that “funny tasting” water again...yuck. https://t.co/Pfw8ruIu9x;7/16/2019 20:44;0;;;;;;;;;
algae bloom;1.15123E+18;"NOAA predicts a a vast algae bloom will form a Massachusetts-sized dead zone in the Gulf of Mexico, fed by fertilizer runoff from the upper Midwest. #Abraxis_kits #HABs

https://t.co/VBUOVCfNo8";7/16/2019 20:35;0;;;;;;;;;
algae bloom;1.15122E+18;Gabriela Hearst Menswear—Definitely Not to Learn to Be the Largest Algae Bloom in Chicago;7/16/2019 20:11;0;;;;;;;;;
algae bloom;1.15122E+18;"French beaches closed due to toxic algae bloom linked to two deaths
https://t.co/5hOMfi96Ro";7/16/2019 20:05;0;;;;;;;;;
algae bloom;1.15122E+18;JUST IN: The owner of Outboards Only sent me this photo of possible blue-green algae RIGHT NOW at his marina in Rio. “I won't fish on the St. Lucie River that has cyanobacteria bloom because of fear for my health,” said a local fishing guide on the #TreasureCoast. *@CBS12 https://t.co/9QDVFo8tNw;7/16/2019 20:00;2;;;;;;;;;
algae bloom;1.15122E+18;Algae advisories from the MA DPH: https://t.co/HcACjwdbz0 https://t.co/0GjpGYAfUH;7/16/2019 20:00;1;;;;;;;;;
algae bloom;1.15122E+18;Toxic Algae Bloom in Private Vermont Pond Kills Dog, Puppy https://t.co/swfMMTGbJS;7/16/2019 19:59;0;;;;;;;;;
algae bloom;1.15122E+18;French beaches closed due to toxic algae bloom linked to two deaths https://t.co/MuOsC4spUM;7/16/2019 19:56;0;;;;;;;;;
algae bloom;1.15122E+18;Wet spring likely to fuel severe Lake Erie harmful algae bloom https://t.co/3Cm3Lz6TVf;7/16/2019 19:48;0;;;;;;;;;
algae bloom;1.15121E+18;Six beaches around Saint-Brieuc in the French region of Brittany have been closed to the public due to unmanageable quantities of sea lettuce, which local campaign groups say may be linked to two recent deaths in the area. https://t.co/pb5r5ILdfn;7/16/2019 19:30;0;;;;;;;;;
algae bloom;1.15121E+18;French beaches closed due to toxic algae bloom https://t.co/ukW9hZZOBL;7/16/2019 19:15;0;;;;;;;;;
algae bloom;1.15121E+18;French beaches closed due to toxic algae bloom linked to two deaths https://t.co/DEXWehSiGh;7/16/2019 19:14;0;;;;;;;;;
algae bloom;1.15121E+18;French beaches closed due to toxic algae bloom linked to two deaths - CNN https://t.co/Xtpg9c2Csr;7/16/2019 19:12;1;;;;;;;;;
algae bloom;1.15121E+18;Glyphosate Sprayed on GMO Crops Linked to Lake Erie’s Toxic Algae Bloom https://t.co/vr9x6Kyqug;7/16/2019 19:09;0;;;;;;;;;
algae bloom;1.15121E+18;Toxic algae bloom forces all Mississippi beaches to close https://t.co/mxWpO2yYxx;7/16/2019 19:08;0;;;;;;;;;
algae bloom;1.1512E+18;"French beaches closed due to toxic algae bloom linked to two deaths

https://t.co/m8n9WhEerq";7/16/2019 18:57;0;;;;;;;;;
algae bloom;1.1512E+18;Toxic Algae Bloom in Private Vermont Pond Kills Dog, Puppy https://t.co/gBNGgZlaEI;7/16/2019 18:50;0;;;;;;;;;
algae bloom;1.1512E+18;*@CryptoPappas *@KFILE less than a year ago: https://t.co/3klV4FqOJC;7/16/2019 18:44;0;;;;;;;;;
algae bloom;1.1512E+18;*@KFILE https://t.co/pEAXQyhKPE;7/16/2019 18:40;0;;;;;;;;;
algae bloom;1.1512E+18;"*@navanan3
Waouh...

French beaches closed due to toxic algae bloom linked to two deaths

https://t.co/tB4EPVDSRK";7/16/2019 18:36;2;;;;;;;;;
algae bloom;1.1512E+18;The Largest Algae Bloom in World History Is Now Off the Florida Coast https://t.co/BYK1XZqdmj via *@vice;7/16/2019 18:32;0;;;;;;;;;
algae bloom;1.15119E+18;"NOAA Predicts Harmful Algae Bloom for Lake Erie

From The Weather Channel iPhone App https://t.co/QdjCSUf8sT";7/16/2019 18:11;0;;;;;;;;;
algae bloom;1.15119E+18;Toxic Algae Bloom in Private Vermont Pond Kills Dog, Puppy https://t.co/K1JmwUUA3N;7/16/2019 18:03;0;;;;;;;;;
algae bloom;1.15118E+18;"French beaches closed due to toxic algae bloom linked to two deaths
https://t.co/5wruNt1z2D";7/16/2019 17:34;0;;;;;;;;;
algae bloom;1.15118E+18;"#BanGlyphosphate #Monsanto #Poison  #Cancer 
https://t.co/0xhfdeeypL";7/16/2019 17:32;0;;;;;;;;;
algae bloom;1.15118E+18;Toxic Algae Bloom in Private Vermont Pond Kills Dog, Puppy https://t.co/GIg7p4WnnS;7/16/2019 17:18;0;;;;;;;;;
algae bloom;1.15118E+18;Toxic Algae Bloom in Private Vermont Pond Kills Dog, Puppy https://t.co/i6mWvZWmhx;7/16/2019 17:08;0;;;;;;;;;
algae bloom;1.15118E+18;French beaches closed due to toxic algae bloom linked to two deaths https://t.co/PVNHBn5jTv;7/16/2019 17:05;0;;;;;;;;;
algae bloom;1.15117E+18;French beaches closed due to toxic algae bloom linked to two deaths https://t.co/PPzQO9ktIL #Eurobiz #Europe;7/16/2019 16:57;0;;;;;;;;;
algae bloom;1.15117E+18;French beaches closed due to toxic algae bloom linked to two deaths https://t.co/kM93QsJ3cH #cnn;7/16/2019 16:54;0;;;;;;;;;
algae bloom;1.15117E+18;French beaches closed due to toxic algae bloom linked to two deaths - CNN https://t.co/cZJX35HxdZ;7/16/2019 16:47;0;;;;;;;;;
algae bloom;1.15117E+18;A possible blue-green algae bloom was reported by a marina employee on Monday at Outboards Only in Rio in Martin County, Fla. The marina shoulders the St. Lucie River. *@CBS12 #TreasureCoast https://t.co/1ZlnwPFepb;7/16/2019 16:41;4;;;;;;;;;
algae bloom;1.15117E+18;Algae bloom may be responsible for dog's death https://t.co/oE6H4jSK22;7/16/2019 16:39;0;;;;;;;;;
algae bloom;1.15117E+18;*@Kattavernd French beaches closed due to toxic algae bloom linked to two deaths Six beaches   https://t.co/dYDIeJbVUG;7/16/2019 16:30;0;;;;;;;;;
algae bloom;1.15117E+18;*@Kattavernd French beaches closed due to toxic algae bloom linked to two deaths Six beaches   https://t.co/s2Ydwk963a;7/16/2019 16:30;0;;;;;;;;;
algae bloom;1.15117E+18;Check out this video from #weatherchannel https://t.co/iBwTfEuy8j;7/16/2019 16:23;0;;;;;;;;;
algae bloom;1.15116E+18;Toxic Algae Bloom in Private Vermont Pond Kills Dog, Puppy https://t.co/80q5Vd9uYw;7/16/2019 16:12;0;;;;;;;;;
algae bloom;1.15116E+18;An algae bloom is reported at a marina in Rio, #Florida. The owner tells me an employee who was working along the dock spotted Monday. #TreasureCoast *@CBS12 https://t.co/QPv9mLldx5;7/16/2019 16:05;6;;;;;;;;;
algae bloom;1.15116E+18;*@andreanavarror It just seems like you’re supporting tourism and damages to our ecosystem because NOT ONLY is this bloom a result of deforestation and runoff, but it’s also a fantastic thing for our oceans. Algae photosynthesise. They also provide shelter, and breeding grounds to many species. https://t.co/qxqPGZVyrs;7/16/2019 15:55;0;;;;;;;;;
algae bloom;1.15116E+18;The effects of algae bloom will be felt on the Coast far past the summer, DMR says https://t.co/pcE5NtITEa https://t.co/t8RDnQJqCt;7/16/2019 15:53;0;;;;;;;;;
algae bloom;1.15115E+18;NOAA Predicts Lake Erie Will be Hit by Algae Bloom | The Weather Channel https://t.co/F44WOJCtr3;7/16/2019 15:05;0;;;;;;;;;
algae bloom;1.15114E+18;Making plan's to film the algal bloom with Aerial Associates. These folks work with *@NOAA_GLERL and collect imagery weekly throughout the summer. #HABs #DontGiveUpTheLake #algae #documentary #scicomm #greatlakes #greatlakescience https://t.co/VbkTOe3EHN thanks John! https://t.co/UkDJN68dL4;7/16/2019 14:32;3;;;07d9d2168b881000;-83.74482239676301,42.22923573280853;United States;US;Ann Arbor Municipal Airport (ARB);Ann Arbor Municipal Airport (ARB);poi
algae bloom;1.15113E+18;New Jersey's largest recreational lake has been closed due to a toxic algae bloom caused by polluted runoff. Chris Sturm explains how stormwater utilities could be a solution. *@northjersey *@NewsFallon #FloodDefenseNJ https://t.co/3vDLLD6sD2;7/16/2019 14:18;0;;;;;;;;;
algae bloom;1.15113E+18;"""Until the phosphorus inputs are reduced significantly and consistently so that only the mildest blooms occur, the people, the ecosystem and the economy of this region are being threatened.” https://t.co/vhMwNMp9pG";7/16/2019 14:16;5;;;;;;;;;
algae bloom;1.15113E+18;*@MariaMcCrayA *@andreanavarror Even without algae die offs, we are producing more and more carbon every year, so we get larger blooms of algae.  Eventually, enough algae won't bloom to maintain the balance, and we'll have excess co2 in oceans, meaning changing conditions for entire ecosystems.;7/16/2019 14:12;0;;;;;;;;;
algae bloom;1.15113E+18;"The good news is a result of efforts to #LowerLakeO: “The lake bloom isn't expected to reach the massive size it did in 2016 and 2018, and the Lake O discharges...aren't likely.”

But now our fight must continue to prevent pollution and #SendTheWaterSouth!
https://t.co/jqVo4zYY6t";7/16/2019 14:03;3;;;;;;;;;
algae bloom;1.15113E+18;#NASA Satellites Find Biggest Seaweed Bloom in the World. An unprecedented belt of brown algae stretches from West Africa to the Gulf of Mexico—and it’s likely here to stay. https://t.co/9jseveV1S8 #EPDC https://t.co/v57tPe8RtI;7/16/2019 14:02;0;;;;;;;;;
algae bloom;1.15113E+18;*@VoteJenaPowell hey, Lake Erie algae  bloom. This company https://t.co/Hn8skVFLX2 just wiped put a blue algae bloom in Florida. I don't think they can do the entirety of Lake Erie. But they could test their tech on a small sample. They might have this problem licked.;7/16/2019 14:01;0;;;;;;;;;
algae bloom;1.15113E+18;"It's algae bloom season in New York. What you need to know to protect yourself and your family. *@gwendolynnn1 *@poststar *@NYSDEC 

#GradesofGreenNewsWatch #Sustainability #TuesdayMotivation https://t.co/rpfFR8BRu1";7/16/2019 13:50;0;;;;;;;;;
algae bloom;1.15112E+18;*@tictoc Looks like an algae bloom from fertilisers;7/16/2019 13:11;0;;;;;;;;;
