category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
untreated waste;1.1527E+18;*@RedState California Democrats Destroying the Pacific Ocean with human waste untreated. Sad;7/20/2019 21:52;0;;;;;;;;;
untreated waste;1.15268E+18;So how is it, that a mining project undergoing a rigorous NEPA process is labeled as unethical but yet fisherman dumping waste and this kind of activity flys under the radar in WA. *@EPAnorthwest *@SenatorCantwell https://t.co/EvjYguXDuP;7/20/2019 20:32;2;;;;;;;;;
untreated waste;1.15264E+18;*@Millie__Weaver *@CensoredAgain12 That’s the least of it. Where does all of that untreated human waste from those homeless people go?🌵🇺🇸;7/20/2019 18:07;0;;;;;;;;;
untreated waste;1.15257E+18;"3 million gallons of 'untreated sewage' spill into Puget Sound

The state of Washington run by ⁦*@JayInslee⁩ literally dumps human waste into Puget. Is this his answer to avoiding #PooMaps ? Of course they blame energy co, but I blame the hippies!

https://t.co/CjqE1F8wOI";7/20/2019 13:33;0;;;;;;;;;
untreated waste;1.1525E+18;*@Victoriamary 40 (!) years of contamination... That takes courage and patience and hope and a positive attitude to deal with. How is it still possible in so-called progressive and hi-tec hemispheres, that poisenous waste water is being discharged into a river untreated...? smh;7/20/2019 8:37;0;;;;;;;;;
untreated waste;1.15248E+18;*@UN *@UNEnvironment Need of more regulations *@alllevelsofadministration while  release of untreated waste water;7/20/2019 7:16;0;;;;;;;;;
untreated waste;1.15245E+18;Real irritated when articles abt ADHD limit difficulties to “untreated” ADHD. As if when you are in treatment or taking any meds, those symptoms go away. Discuss the variable effectiveness of treatments or don’t waste my time.;7/20/2019 5:22;1;;;;;;;;;
untreated waste;1.15242E+18;*@love4thegameAK How much untreated sewage from 60,000 homeless gets washed into the Pacific every single day?  Do they think all that waste won't have an impact on the environment ?;7/20/2019 3:12;0;;;;;;;;;
untreated waste;1.15238E+18;"ANY SOCIETY IGNORANT ENOUGH TO PUMP FECES, URINE, BLOOD WASTE, AND POISONS INTO OUR RIVERS AND STREAMS ARE IDIOTS!!
YOU DON'T PISS IN YOUR DRINKING WATER!!!
 https://t.co/ptHY7hS8qO";7/20/2019 0:44;0;;;;;;;;;
untreated waste;1.15236E+18;Has anyone else noticed how much TALK there is on the subject of homelessness? Has anyone noticed how little ACTION there’s been on homelessness? These people on the left and many on the right are simply full of untreated human waste, aka, SHIT!;7/19/2019 23:22;2;;;;;;;;;
untreated waste;1.15227E+18;*@MurphyEoghan Time for some immigrants to go home. Dublin's waste processing plant says waste levels indicate the population is 2.3 million. We see it on the streets. Dublin is overcrowded. Dubliners are replaced. When did we vote for open borders? https://t.co/buFtyWOdmw;7/19/2019 17:39;79;;;;;;;;;
untreated waste;1.15225E+18;Has anyone else seen the stories about the Dublin waste overflow? The quantity of waste indicates the population is 2.3 million. The facility was designed for a maximum of 1.6 million. We have a lot more people here than the government say. https://t.co/buFtyWOdmw;7/19/2019 16:21;8;;;;;;;;;
untreated waste;1.15224E+18;"NEMA accused the hotel of discharging untreated waste to the environment. #TV47KE #TV47DIGITAL
https://t.co/pAfDFeExSb";7/19/2019 15:19;0;;;;;;;;;
untreated waste;1.15223E+18;"3.5 billion people depend on occeans a source of food yet occeans are used as waste water dumps.
80% of world's wastewater is released untreated, which worsens air pollution. 

*@UNEnvironment has smart wastewater management to #BeatAirPollution 

https://t.co/GI4OSlTDUM";7/19/2019 14:39;0;;;;;;;;;
untreated waste;1.15223E+18;Regarding the environmental impact from tons of untreated human waste (colliform bacteria) being flushed into SF Bay adversely effecting marine ecosystems: SILENCE from San Francisco's environmental protection community such as SF Bay Keeper SPEAKS VOLUMES. *@SFBaykeeper https://t.co/Z4UINyJU6m;7/19/2019 14:35;0;;;;;;;;;
untreated waste;1.15218E+18;*@narendramodi Advise people &amp  industries to stop dumping waste &amp  untreated water in rivers &amp  lakes.;7/19/2019 11:30;0;;;;;;;;;
untreated waste;1.15215E+18;*@rawatsrajesh *@anshikashukla_ *@myogiadityanath *@mowrrdgr *@moefcc *@gssjodhpur *@PMOIndia *@madhukishwar But still strict monitoring of affluent untreated waste flowing into river can also help for time being. Pollution control board &amp  authorities must act as per law. उन्नाव वाली रोड पर तो चल ही नही सकते थे इतनी ज्यादा बदबू थी;7/19/2019 9:40;0;;;;;;;;;
untreated waste;1.15215E+18;Lebanon’s coast &amp  beaches is threatened by massive littering &amp  untreated waste water. The Bahr Bala Plastic program focuses on the plastic pollution which kills wildlife, damages natural systems &amp  much more. It’s a small step for more awareness to keep #Lebanon clean https://t.co/Gi9s8HRKSZ;7/19/2019 9:37;16;;;;;;;;;
untreated waste;1.15196E+18;*@NemaKenya *@dailynation *@TheStarKenya Wow! You mean such a luxurious hotel cannot responsibly discharge it's untreated effluent or install a simple waste water treatment plant at it's premises? Then we have so many violaters out there and must be severely punished for pollution.;7/18/2019 21:19;1;;;;;;;;;
untreated waste;1.1519E+18;"California: nevermind that we have record number of homeless. Nevermind that we have untreated human waste pouring into the ocean. Never mind that were bankrupt.  Let’s change the name of a “manhole cover”to“maintenance hole!“ 

California can stick it up its maintenance hole🌵🇺🇸";7/18/2019 16:56;2;;;;;;;;;
untreated waste;1.1519E+18;"Iowa also produces the most 💩 from 🐷s. 

Each year, factory farm hogs in Iowa produce as much untreated waste as 45,000,000 ppl. That’s 15x the population of Iowa!

It's dumped on fields and pollutes our water – and is the #1 contributor to the dead zone in the Gulf of Mexico. https://t.co/1uzCOJDGRx";7/18/2019 16:54;12;;;;;;;;;
untreated waste;1.15184E+18;"Lyme disease attacks the joints, heart, and nervous system if left untreated. Ticks like to attach around the scalp - under the arms - around the waste and behind the knees. A common sign of Lyme disease is a ""bull's eye rash"" on a person's back.

https://t.co/FYQrvGyhyB";7/18/2019 13:10;0;;;;;;;;;
untreated waste;1.15181E+18;Every new Canadian city has full waste water treatment and recycling. There really is no excuse. If Las Vegas can do it so can we. No more dumping or overflowing of untreated waste water into the rivers or ocean.;7/18/2019 11:15;0;;;;;;;;;
untreated waste;1.15175E+18;“If Ngong River was a patient, where would it go for consultation and treatment?” Margaret Maina *@ Kenya Sanitation Conference launch 2019, referring to the tributaries of Ngong that are the unwitting recipients of untreated human and industrial waste in Nairobi and its environs.;7/18/2019 7:14;0;;;;;;;;;
untreated waste;1.15174E+18;"It's ""Progressive produced plague predicted."" time:

Consider: Mush of the human waste deposited on streets and sidewalks enters the sewer system untreated.... https://t.co/4h0ZkJwkMq";7/18/2019 6:25;0;;;;;;;;;
untreated waste;1.15172E+18;*@politiwars *@Scully19641 *@SenKamalaHarris Human waste from 60 THOUSAND people runs into the Ocean untreated because of the homeless crisis. Where are the environmentalists ?;7/18/2019 4:54;0;;;;;;;;;
untreated waste;1.1517E+18;Democratic policies in California are forcing thousands of gallons of homeless feces, urine and blood into the LA River and eventually into the ocean where untreated waste can harm ocean mammals. I don’t want to hear shit from another Democrat about a green new deal. 🌵🇺🇸;7/18/2019 3:35;1;;;;;;;;;
untreated waste;1.15167E+18;*@SenKamalaHarris I’d worry about your citizens living and shitting on the streets and having tons of untreated human waste getting into the water system contaminating everything! You have a rat problem as a result as well. THAT is what you should be focused on, NOT BS climate change!;7/18/2019 1:48;1;;;;;;;;;
untreated waste;1.15167E+18;*@GavinNewsom Tell that to the thousands of  homeless in California polluting our ocean with untreated waste and used needles supplied free of charge by our incompetent, corrupt government.  Still waiting for response from you regarding Betty Yee’s fraud department.  #WheresOurMoney #Crickets;7/18/2019 1:31;2;;;;;;;;;
untreated waste;1.15165E+18;*@ProfessorF *@AndrewYang In LA there is no solution. Homeless have the right to say no to being moved, they will remain.  60,000 people washing their untreated human waste the bleeding, which go directly into the sea. A surge in rats—expect to see more disease breakouts typhus already prevalent;7/18/2019 0:17;0;;;;;;;;;
untreated waste;1.15161E+18;*@SenKamalaHarris A very real climate crisis is all the untreated human waste making it’s way into our water ways from you City.  #Trump2020;7/17/2019 22:09;1;;;;;;;;;
untreated waste;1.15161E+18;"""Investigators ... visited 10 manufacturing sites [and] found severe environmental damage including water pollution from untreated contaminated waste, and air pollution. Brands alleged by the report to source from these factories include H&amp M."" https://t.co/LohWdbxAv5";7/17/2019 22:00;2;;;;;;;;;
untreated waste;1.15159E+18;*@catturd2 All of that poo and pee is washed right into the bay, so all of the seafood you eat at fisherman's wharf is swimming around in the untreated human waste of thousands of people. Compounded daily.;7/17/2019 20:42;0;;;;;;;;;
untreated waste;1.15157E+18;In a major punitive action against river pollution, the Department of Environment (DoE) has ordered the suspension of operation of state-owned Hathazari 100MW Peaking Power Plant for discharging untreated toxic liquid waste into the Halda River. #Bangladesh https://t.co/sMbmBTcHOu;7/17/2019 19:19;0;;;;;;;;;
untreated waste;1.1515E+18;The plant will also help protect the water quality in the inner murchison bay of lake Victoria by treating the untreated inflow of waste water that flows into the lake. This will help reduce on the pollution of the lake + the high water  treatment costs that NWSC incurs at Ggaba;7/17/2019 14:49;3;;;;;;;;;
untreated waste;1.1515E+18;"*@NWSCMD  ""Construction of a waste water treatment plant at Kinawataka is part NWSC's efforts towards protecting the water quality in Inner Murchison bay of Lake Victoria by treating some of the untreated inflow of waste water that flows into the lake."" #NwscWorks";7/17/2019 14:37;1;;;;;;;;;
untreated waste;1.1515E+18;*@DAFF_ZA dear sirs I live at the Serengeti Estates in Witfontein. The time of the year is approaching when the farmer in the sourrounds starts putting untreated human waste on his lands. Hopefully you can put a stop to it this year. This is illegal.;7/17/2019 14:24;0;;;;;;;;;
untreated waste;1.1515E+18;"What you get when can't do waste management right but want to somehow whitewash the fact that you pump raw untreated swerage into the oceans.
🤦🏽‍♂️
I'm legit curious to know who suggested this idea! 😂 https://t.co/M60aM7jXEI";7/17/2019 14:24;3;;;;;;;;;
untreated waste;1.15146E+18;"Researchers turning untreated plastic waste into electricity, green fuel
https://t.co/m1iObtK5la https://t.co/sozJlgMLEF";7/17/2019 12:00;0;;;;;;;;;
untreated waste;1.15145E+18;There's tons of raw untreated human waste going directly in the rivers and oceans from those homeless camps every day while Pelosi and the squad play pin racism on a Republican.;7/17/2019 11:06;0;;;;;;;;;
untreated waste;1.15142E+18;"Hunting ""unqualified graduates""?

What about the few and known ex-governors and other dirty politicians sitting down right in front of you in the NASS?

You're leaving leprosy untreated and chasing after ringworm!

What a waste of resources, this EFCC! https://t.co/WhDuc9Sl69";7/17/2019 9:09;0;;;;;;;;;
untreated waste;1.15141E+18;It's the things that we don't often consider that can be most damaging to our environment. Did you know that 80% of waste water goes untreated and contaminates the environment for our wildlife? #waste #environment #wastewater #pollution #contamination #wednesdaywisdom #water https://t.co/yjchhCGiz8;7/17/2019 8:16;0;;;;;;;;;
untreated waste;1.15139E+18;*@gilescoren *@Ishfishuk i wouldnt eat anything that has come out ot the sea, plastic, toxic chemicals, aviation fuels, shipping waste, nuclear waste water all going into the sea untreated... id rather lick the floor of a petrol station than eat fis/sea food..;7/17/2019 7:11;0;;;;;;;;;
untreated waste;1.15139E+18;Thank you *@SpeakerPelosi for allowing 60k homeless people I. California,  LA for polluting California rivers and our Ocean with untreated waste of those who sh*t and Pis* in the streets of LA.  Your watch is pathetic. Your so consumed with #HateTrump political BS you deny #TheSea;7/17/2019 6:56;0;;;;;;;;;
untreated waste;1.15138E+18;"The left are constantly whining about illigal immigrants but they never talk about the homeless AMERICANS. California is having outbreaks in TYPHUS, and the PLAUGE. They have 60,000 ppl's waste flowing into the sewer UNTREATED what is that going to do to ppl's water🤔?
#REALTALK";7/17/2019 6:54;0;;;;;;;;;
untreated waste;1.15134E+18;*@TrishJewison *@AM730Traffic *@GlobalBC *@CKNW *@KOwsianski Thanks to all those lovely tankers just dumping untreated waste in our waters.;7/17/2019 4:01;0;;;;;;;;;
untreated waste;1.15121E+18;*@TNRiverkeeper Does sewage waste water and untreated sewage in the rivers and ocean cause this Bacteria to increase? *@BWRiverkeeper;7/16/2019 19:08;2;;;;;;;;;
untreated waste;1.1512E+18;*@JustinTrudeau *@Greater_Napanee Need a cleaner St Lawrence as McKenna is permitting too much untreated waste be dumped into it.;7/16/2019 18:45;3;;;;;;;;;
untreated waste;1.15119E+18;DAMMIT *@JACK STOP CHANGING MY *@TWITTER FEED TO TOP TWEETS I DON’T WANT TO SEE TOP TWEETS BECAUSE YOUR IDEA OF TOP TWEETS IS UNTREATED SEWAGE MIXED WITH INDUSTRIAL WASTE PIZZA HUT AND CAT VOMIT AND IT IS FRICK’N DISGUSTING;7/16/2019 18:13;1;;;;;;;;;
untreated waste;1.15095E+18;"*@cali_awesome *@realDonaldTrump ... then state passed a law that a straw has to be requested &amp  single use grocery bags must be paid for yet ppl can poo on the sidewalk in SF.
So tell me which is harder on the environment,  plastic bags &amp .straws or untreated human waste flowing into the bay when it rains";7/16/2019 1:51;0;;;;;;;;;
