category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
industrial pollution;1.16E+18;*@scruffster1 *@CalvinOtis2 *@chrislhayes Maybe quite warmer or cooler than at the present time ... but the issue in the last 200 years has been the speed that there has been change and the likelihood that this has been caused by the pollution associated with the industrial revolution.;7/28/2019 4:19;0;;;;;;;;;
industrial pollution;1.16E+18;Remember how in the early industrial days people who lived in cities got prescribed vacations to less industrial places for their health? What I’m saying it it’s so strange how people now play like pollution doesn’t make people sick;7/28/2019 2:06;0;;;;;;;;;
industrial pollution;1.16E+18;*@tariqnasheed yeahhhh pulaski highway toward Dundalk is petty messed up on East side of Baltimore. But it is the major industrial area that has no oversight and has superfund EPA pollution sites too ... sooo ehhhh.;7/28/2019 0:02;0;;;;;;;;;
industrial pollution;1.16E+18;"going vegan would double or triple my food expenses if i wanted to maintain a balanced diet

anyone who blames the consumer instead of corporate industrial pollution is a drone https://t.co/YfG344zjaM";7/27/2019 23:38;0;;;;;;;;;
industrial pollution;1.16E+18;"*@kayleigh_rose98 if everyone stopped eating meat right now that would not even get us 1% of the way to stopping climate change from irreparably ruining the climate and killing billions of people.

industrial pollution is over 70% of the cause of climate change.

we need to dismantle capitalism.";7/27/2019 23:35;1;;;;;;;;;
industrial pollution;1.16E+18;*@dougiepen Industrial Advancement, Pollution,&amp  Our New Life Styles &amp  eroding Natural assets, Animals &amp  Trees  are few ..... that's causing Climatic Change Worldover !;7/27/2019 23:31;0;;;;;;;;;
industrial pollution;1.16E+18;Interesting thread, but fyi--don't use salt from the Great Salt Lake to season your popcorn. It's loaded with mercury and other heavy metals from industrial pollution https://t.co/IwpdPPCE7C;7/27/2019 21:36;4;;;bd7c511e9f8bc5da;-111.90697807753045,40.76580515;United States;US;Salt Lake City, UT;Salt Lake City;city
industrial pollution;1.16E+18;The latest update of an interactive map by EWG and the Social Science Environmental Health Research Institute at Northeastern University, documents publicly-known pollution from PFAS chemicals nationwide, including public water systems, military bases, airports, industrial plants;7/27/2019 21:34;1;;;;;;;;;
industrial pollution;1.16E+18;"*@RooDeja *@feldsparmander *@Solaxee *@mrpersoncat *@AxelLycan *@MilesKing10 We can't stop supervolcanoes - but we can prepare for them. 

We CAN stop industrial pollution, but we are choosing not to due to a false controversy encouraged by special interests who only profit from our inaction and misdirection.";7/27/2019 20:33;0;;;;;;;;;
industrial pollution;1.16E+18;*@ArlletteBrown *@kayleigh_rose98 I lived and worked in the industrial north during the 60/70/80s etc At that time heavy industries using coal and fossil fuels were going full pelt, most of them have now disappeared and with it the pollution it created Productive jobs will cause pollution but must be monitored;7/27/2019 20:24;0;;;2fb717822f415823;-0.8320012494903666,53.478429399999996;United Kingdom;GB;Haxey, England;Haxey;city
industrial pollution;1.16E+18;"*@narendramodi Hai sir.
i said one idea for air pollution control.
 big industrial chimney fogs is chemical process to converted in to a any duct or oil or mud form it is reduces the pollution . please contact me i will explain briefly,&amp  u should be concentrate this plan sir.";7/27/2019 19:29;0;;;;;;;;;
industrial pollution;1.16E+18;*@skippy0330 *@randomdotguy need is the will of the people to get it done. Energy is the key and that can be obtained if we shift into doing that. Beamed power from solar satellites is feasible and could power the industrial sized systems we would need to carry out the chemistry to remove the pollution.;7/27/2019 18:56;0;;;;;;;;;
industrial pollution;1.16E+18;*@kayleigh_rose98 Climate change fact ...but little to do with man! Only  0.4% degree rise in last 100 years  due to industrial pollution .. ...natural Earth changes nothing to worry about … in sixties we were to freeze to death in big freeze ...Horsepoop tax scheme by g-ment !;7/27/2019 18:42;0;;;;;;;;;
industrial pollution;1.16E+18;*@SaferStone *@RoyPentland *@manifesto2000 *@tcw_team *@MartinBrampton *@Barbarajdurkin *@Matthew10531896 *@no2wind *@Anthony_James_X *@KCTaz *@BobRae14 *@RichardMorganNZ *@donahugh216 *@GPEC1292 *@dunvirkin *@iceagereentry *@GWLarsson *@TheNewNZParty *@Chris_Leary *@SombreGreen *@johnstretch *@kingdonomics *@Havenaar64 *@LatinMass9876 *@jar61354 *@Tangomitteckel *@GillesnFio *@GrahamKirk17 *@PeaceOnEarth222 *@Carbongate *@MedBennett *@StewartNial *@rpkersey *@Thiakadavra *@kjell_yvik *@TrimegistroT *@Oxat *@AltGreen2 *@Siansphinx *@harryr33 *@noturbine *@can_climate_guy *@DawnTJ90 *@kimbetech *@darren_nell *@JuliePi31415926 *@NZNationalParty *@FarmersWeeklyNZ *@JudithCollinsMP *@nzherald ...dramatic increases in climate change since the start of the industrial revolution &amp  particularly since 1950 when manufacturing &amp  fossil fuel use &amp  world wide pollution [jeez, we have trash heaps in the ocean larger than  some states] expanded so rapidly.;7/27/2019 17:50;2;;;;;;;;;
industrial pollution;1.16E+18;"*@SaferStone *@RoyPentland *@manifesto2000 *@tcw_team *@MartinBrampton *@Barbarajdurkin *@Matthew10531896 *@no2wind *@Anthony_James_X *@KCTaz *@BobRae14 *@RichardMorganNZ *@donahugh216 *@GPEC1292 *@dunvirkin *@iceagereentry *@GWLarsson *@TheNewNZParty *@Chris_Leary *@SombreGreen *@johnstretch *@kingdonomics *@Havenaar64 *@LatinMass9876 *@jar61354 *@Tangomitteckel *@GillesnFio *@GrahamKirk17 *@PeaceOnEarth222 *@Carbongate *@MedBennett *@StewartNial *@rpkersey *@Thiakadavra *@kjell_yvik *@TrimegistroT *@Oxat *@AltGreen2 *@Siansphinx *@harryr33 *@noturbine *@can_climate_guy *@DawnTJ90 *@kimbetech *@darren_nell *@JuliePi31415926 *@NZNationalParty *@FarmersWeeklyNZ *@JudithCollinsMP *@nzherald ...impact on their environments in the form of air, water &amp  land pollution.

But beginning around 1750 the Industrial Revolution with its air &amp  water pollution that actually started shortening lives in highly populated European cities. But greed was the order of the day, and ...";7/27/2019 17:17;2;;;;;;;;;
industrial pollution;1.16E+18;"*@EDFaction When Mt. St. Helens erupted in 1980 it expelled 300x the amount of pollution in one day than man has caused since the industrial revolution (Nat Geo article 1990 ""Ten years after). Nature herself causes more change to the environment than man&gt ";7/27/2019 16:20;1;;;;;;;;;
industrial pollution;1.16E+18;#pollution #environment *@moefcc *@IFS_Officers ohh! beautiful art on sea shore, hold on! It's not it is black industrial pollutants deposit on beaches of Manglore,which kills sensitive marine life mainly dolphins🐬 ....shame on us https://t.co/75bMZZ43Gm;7/27/2019 16:14;0;;;;;;;;;
industrial pollution;1.16E+18;*@obibluraven *@BigHall27 *@Ilhan A single volcanic eruption like st helelns puts more greenhouse gases into the air then man has produced since the start of the  industrial revolution  . Our footprint in other manners of pollution are far worse.;7/27/2019 15:42;0;;;;;;;;;
industrial pollution;1.16E+18;*@jairamthakurbjp *@dprhp *@CMOFFICEHP *@narendramodi *@PMOIndia *@satpalsattibjp *@BJP4Himachal *@BJYMinHP *@GST_Council *@ianuragthakur *@nsitharaman Also consider Air pollution caused by industrial area baddi , direct threat to air water and land pollution even mafiaz are in support;7/27/2019 15:32;0;;;;;;;;;
industrial pollution;1.16E+18;*@environmentca *@cathmckenna Shouldn't the companies who created this industrial pollution be compelled to pay for the clean up?!!!  Why hang everything on the tax payer...corrupt government!;7/27/2019 15:29;0;;;;;;;;;
industrial pollution;1.16E+18;*@TheSandwichFox The environmental impact of my dietary choices is nothing compared to that of industrial pollution. Or say, the 10 biggest cargo ships that produce more emissions than every car and truck on Earth combined.;7/27/2019 15:17;0;;;;;;;;;
industrial pollution;1.16E+18;Instead of the West investing in proper sanitation &amp  waste management, it spends hundreds of billions of dollars on the military industrial complex while shipping their waste &amp  pollution to the developing world ill equipped to handle the waste... https://t.co/MDHEHrOhPE;7/27/2019 15:01;0;;;;;;;;;
