category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
she;1.15566E+18;I haven’t stayed at my house without *@_Paytoncampbell in so long that it doesn’t even feel right when she’s not here 😂;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;*@ohnearist She's not Fates Charlotte;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;she’s like a fash Kanye https://t.co/BWiZyYuyrk;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;*@kamayamano_ *@ArchonOf keeping her form the beginning  you know, the woman? I will agree she should be more muscular but it's fine.;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;Kourtney Kardashian is fantastic in a busty swimsuit while she sunbathes herself on a boat in front of Corsica https://t.co/QC1oc9SfFP https://t.co/ZQhWCAOUJ5;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;My mom knows I smoke weed but she doesn't know what a high person acts like so she doesn't associate that information with the fact that I often go to my room and come back downstairs as if I've just jump started my emotional batteries, because she thinks I can do that unaided!;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;*@TheRickWilson I honestly believe any Dem can win most of these. Turnout would have been higher for Clinton in ‘16 if she wasn’t one of the least liked candidates in American history. The ‘20 nominee won’t have her baggage, whomever it is.;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;*@repdinatitus *@RepCummings *@repdinatitus is clearly a racist.  She hates Latino’s and Blacks.;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;She interviewed #MichelleObama for it, too - https://t.co/uHpi3TlBSH #MeghanMarkle #Vogue #whimn;7/29/2019 2:15;0;;;;;;;;;
she;1.15566E+18;here’s to many more rainy night photo shoots and dating my absolute best friend. she has brought me so much joy and makes me feel so loved every single day. it’s you &amp  i forever bub. 🤞🏻💍💖 #LGBTQoftwitter https://t.co/wDowehTKA9;7/29/2019 2:15;0;;;a612c69b44b2e5da;-111.6686921118503,34.16825365;United States;US;Arizona, USA;Arizona;admin
she;1.15566E+18;LRT: Honestly, when Becky's on, she's really, REALLY on.;7/29/2019 2:15;0;;;;;;;;;
