category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
when;1.1533E+18;As the military focuses on making inroads with innovative startups that can help build a better soldier, a report by the federal government is critical of the Army Futures Command's ability to work with small businesses. https://t.co/ksOcPdWq0G;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;Thank you for being the fan of our show. How could you guess it's Hodong hyong when know nothing about technology and social media? Lol. But it was my first time, I was not as relaxe as them https://t.co/mYjN2UOgw2;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;Ganj when he’s hungry https://t.co/uvVIHbJipE;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;*@ayumisroom When you are on the right path, your right path, what you love and focus on pops up everywhere. Like a miracle yea;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;The moment when Marco Bello showed up in S2 of #MediciS2;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;*@__tiffanybaker *@MarisaWard57 Racism is removing the rights of a race, culture, etc..Do any law abiding citizens have their rights removed within the law?  Its only when we break the law is our rights removed. Law is so essential.  we need it today more than ever.  Because the extreme groups will never stop;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;Y’all remember when Bella Hadid did the sneaker show from complex and was taking like a middle aged white mom who tried to be hip?😂;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;#WPNT #NowPlaying: Fit For A King - When Everything Means Nothing on 95.7 The Panther at  https://t.co/0Di6cDPWlY;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;*@EmmanuelTeyeMe3 *@shattawalegh *@IamKingPromise *@stonebwoyb *@KingBeenieMan *@beccafrica *@sarkodie *@KuamiEugene *@KiDiMusic *@Beyonce *@fameye_music *@KinaataGh Try to be yourself when u copy others u will always FAIL....mark it.;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;When he wants to slow dance around the kitchen in the middle of the night to some Rod Stewart 👏🏼👏🏼👏🏼;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;"Only when the doors of perception are cleansed will man see things as they really are—infinite.
 —William Blake";7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;Going Tiger on the green today, when he was 6 that is 😂💪;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;Want to pick healthier options for your family when eating fast food? We found out what your little ones should order on-the-go! &gt &gt  https://t.co/9pf1HnGHJX #BestFoodFacts #food #foodie https://t.co/eINlm0aDln;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;*@SummonerSteven Yeah just noticed when leveling her up. Although, still would like to remove -ATK flaw despite it not being a primary issue. https://t.co/IfE4V31bMd;7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;“One’s Personal Legend is what you have always wanted to accomplish. Everyone, when they are young, knows what their Personal Legend is.” - Paul Coelho (The Alchemist);7/22/2019 14:01;0;;;;;;;;;
when;1.1533E+18;*@kimtopher22 Ah yes... Women married to lying cheats.. who then target the women he tries to get with when they should be targeting HIM!;7/22/2019 14:01;0;;;;;;;;;
