category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
water contamination;1.15267E+18;'Forever chemicals' have been found in bottled water brands sold at Whole Foods and CVS, and it’s part of a larger contamination problem https://t.co/E8PeXMJUmX;7/20/2019 20:20;0;;;;;;;;;
water contamination;1.15267E+18;"*@kyrahlovee Diluting it might help🤷🏽‍♀️ Aloe Vera gel is a great pre-moisturizer for me. I massage it in &amp  it calms inflammation, helps balance my skin tone, and fades dark spots. 

Sleeping on my back eliminates the issue of face to pillow irritation/contamination overnight.

Hella water 💦";7/20/2019 20:08;0;;;;;;;;;
water contamination;1.15267E+18;"It’s in ​the Water!
Rachel Murkett of *@Tech_Networks explains ​the process of ​removing ​antimicrobial ​contaminants ​from the ​environment.
#Sewage #Wastewater #Contamination #PublicHealth

https://t.co/BeOcDXJuPN";7/20/2019 20:03;1;;;;;;;;;
water contamination;1.15267E+18;The advisory has been issued as a precaution as there is no evidence of contamination. Once the repair is completed, the City will test for bacteria. Once the results show the water is safe, the advisory will be lifted. It will take 48 hours to get results once it is tested.;7/20/2019 19:57;1;;;;;;;;;
water contamination;1.15267E+18;"#CampFire: Del Oro Water Company water systems were contaminated. Company says ""Magalia system water mains"" are not contaminated. Are they using nuance? In May they found #benzene contamination in service lines, then reduced sampling for June https://t.co/cfc5bZ3I3Q";7/20/2019 19:46;1;;;;;;;;;
water contamination;1.15266E+18;more than just a swimming lake | *@idverdeuk Creating and Maintaining Landscapes #landscape #construction #chooselandscape #idverde100 #landscaping  #water #parks #restoration #heritage #contamination #remediation #community #lake #people #engineering #restore *@LewishamCouncil https://t.co/ybs7nBpYtB;7/20/2019 19:34;1;;;;;;;;;
water contamination;1.15266E+18;"Diabetes medication, painkillers and herbicides have trickled into Cayuga Lake, researchers say.

While not an immediate health concern, contamination does point to a larger issue: waste disposal. 

https://t.co/YcAPVhLVCY";7/20/2019 19:30;0;;;;;;;;;
water contamination;1.15266E+18;Del Oro Water Company officials say there isn't any benzene contamination in the water used by Magalia, Paradise Pines, and Lime Saddle residents. #Magalia #ButteCo #CampFire #LimeSaddle #ParadisePines #Paradise https://t.co/NOOuDIXOvC https://t.co/UXj8SB9TCE;7/20/2019 19:17;0;;;;;;;;;
water contamination;1.15265E+18;Why does *@CindyR4NH continue to mislead the public? As everyone who reads the newspaper knows, the state is using outside counsel on a contingency fee basis for the water contamination lawsuits.  Veto has ZERO impact on them. Shame on you, Senator. #nhpolitics https://t.co/qG6VxWyKFZ;7/20/2019 18:54;1;;;;;;;;;
water contamination;1.15265E+18;#DrinkingWater: ‘You can’t drink money’: Kootenay #communities fight #logging to protect their drinking #water: https://t.co/s8atkbpV3L #watersheds #contamination #sediment #clearcutting #turbidity #timing #quality #bcpoli #cdnpoli;7/20/2019 18:43;0;;;;;;;;;
water contamination;1.15265E+18;Crazy. Another day, another total LIE from Dishonest *@DanFeltesNH (and his echo, *@CindyR4NH). As everyone who reads the newspaper knows, the state is using outside counsel on a contingency fee basis for the water contamination lawsuits.  Veto has ZERO impact on them. #nhpolitics https://t.co/HjMw2rSscI;7/20/2019 18:33;3;;;;;;;;;
water contamination;1.15265E+18;"*@doumenzi *@BaldingsWorld ...and increase the ""bad stats""... Outstanding debt, NPLs, write-offs, political incarcerations, air and water contamination, etc. by an equivalent ratio...";7/20/2019 18:24;0;;;;;;;;;
water contamination;1.15264E+18;13 Reasons Why a Strong Smell of #Chlorine Doesn’t Mean a Pool Is Sanitary and Safe - https://t.co/xdeCFHzzou - #Chloramine #Contamination #Cryptosporidium #Diapers #Diluted #Feces #Illness #Pathogens #Pee #Showers #Swimmers #Treatments #Water - #Health https://t.co/MuRrhG5mBp;7/20/2019 18:22;0;;;;;;;;;
water contamination;1.15264E+18;Pennsylvania Fracking Water Contamination Much Higher Than Reported https://t.co/VHs9o2eEIM;7/20/2019 18:19;0;;;;;;;;;
water contamination;1.15263E+18;Pennsylvania Fracking Water Contamination Much Higher Than Reported https://t.co/l7X2a18omV;7/20/2019 17:35;0;;;;;;;;;
water contamination;1.15263E+18;"*@ErlingM69 *@ScottyDumDum *@alex_avoigt Waste: a lot less &amp  shorter-lived

Build: faster and cheaper  modularity &amp  low pressure

Maintenance: Not sure  it's a different kind of maintenance

Risk: Intrinsically walk-away safe, no meltdown, self-regulating, no H2, no explosion, no contamination of water, etc.";7/20/2019 17:24;0;;;;;;;;;
water contamination;1.15263E+18;*@bcndp Why is nothing being done 2 protect community watersheds from logging contamination? Clean water is not a human right? I'm sick of politicians, governments &amp  SC judges putting corporate profits ahead of LIFE! I cannot vote NDP in BC again. By the way fish farms R not friends!;7/20/2019 17:16;0;;;;;;;;;
water contamination;1.15261E+18;*@indomitable4956 *@KwaniALunis *@taysvpreme *@kris__davies *@MyTweets_Bite Y’all dumb lol washing chicken doesn’t only grow bacteria faster it also causes cross contamination. Which is number one cause of food poisoning Because water splashes and so therefore raw chicken water is splashing on everything.;7/20/2019 16:18;0;;;;;;;;;
water contamination;1.15261E+18;If you follow any mainstream news or social media, you have likely seen or heard about the recent Flint, Michigan water contamination crisis. https://t.co/fY7s7OU27n https://t.co/TAlP7saOhf;7/20/2019 16:01;0;;;;;;;;;
water contamination;1.15261E+18;"On Thursday, I joined the Weight of Water Art Exhibit + Panel Discussion at Cellini Studios w *@BucksSafe activists. 

We talked abt the extensive health, financial, environmental + emotional impacts of #PFAS water contamination in our region, highlighted by thought-provoking art. https://t.co/Vn3Kw6V2Rn";7/20/2019 16:00;0;;;;;;;;;
water contamination;1.1526E+18;I’m not a huge water drinker (I prefer ☕️ or 🍷) so I never know which bottle of water to get at a convenience store. The cheap ones taste yucky, like I can taste contamination and plastic.… https://t.co/Lue0VnDWgy;7/20/2019 15:13;0;;;;;;;;;
water contamination;1.15259E+18;*@Conservi_dad *@aanthonyy07 *@sxfiyuh With the ones already there, the island has dealt with oil spills and contamination of the land. This next one will ruin the fresh water supply with nuclear waste. So on top of trying to protect our sacred land, we’re trying to protect our people.;7/20/2019 14:53;0;;;;;;;;;
water contamination;1.15258E+18;*@air_selangor 1mil over people suffering due water contamination and on the other side water being wasted as a broken pipe is not attended to.#savewater#practicewhatyoupreach *@staronline *@BuletinTV3 *@501Awani https://t.co/VPEEAVW85n;7/20/2019 14:23;0;;;;;;;;;
water contamination;1.15258E+18;*@colorblindk1d *@MIKE21122 *@Neoavatara Aside from the risk of contamination in a an accident the plant is dependent not only on the volume of water in the river but the temperature. Recently France has to temporarily shut down some of their nuclear plants because the river water was too warm for the heat exchangers.;7/20/2019 14:08;0;;;;;;;;;
water contamination;1.15258E+18;NOTE: this contamination was acute &amp  deliberate-it’s NOT the accidental stuff we see already as a result of poor Ag practices &amp thru WILLFUL ignorance-like what resulted in the run-off that contaminated Lake Erie and caused a toxic algae bloom impacting drinking water in the past;7/20/2019 13:48;0;;;;;;;;;
water contamination;1.15257E+18;*@markowenmartin Based on experience, pure water may be a better option, but if students are working with RNA then they should be cautious to avoid Rnase contamination. DEPC May have an effect on downstream assays depending on what you’re doing. In my case it messed with my qPCR reaction.;7/20/2019 13:38;0;;;;;;;;;
water contamination;1.15257E+18;*@Zannah_Du Well I've been working for the last 4 years with marine metagenomics deep water samples. You have low biomass which lead to very low amount of DNA which makes it very difficult to sequence. Said that, what you mean with contamination? Human? Other species? Where is the talk?;7/20/2019 13:21;0;;;;;;;;;
water contamination;1.15257E+18;Does Governor Sununu think we should put the water contamination lawsuit on hold? Since he vetoed the funding... #nhpolitics https://t.co/I7dGPPnOX2;7/20/2019 13:19;4;;;;;;;;;
water contamination;1.15256E+18;[Today is Day 20 Without a State Budget]. *@GovChrisSununu vetoed our budget &amp  funding for #NH lawsuit that could hold corporations accountable for water contamination in #NH communities, simply because *@GovChrisSununu didn't get even more tax breaks for corporations. #nhpolitics;7/20/2019 13:01;8;;;;;;;;;
