category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
#wastewater;1.15496E+18;"Side Stream Filters
Subham Side Stream Filters are available in the size having diameter from 0.22 Mts. to 4.0 Mts. vertically and horizontally from 3.0 Mts. 
learn More: https://t.co/1ldprflVxH
#SideStreamFilter #WaterTreatment #WasteWater #Shubham #Manufacturer https://t.co/NEmsgHpJ9c";7/27/2019 3:57;0;;;;;;;;;
#wastewater;1.15495E+18;Operator Cert. Training in AZ. It’s a great way to get out of the heat. #apprenticeship #career #Wastewater #NRWA #RWAA https://t.co/zuukJZlssY;7/27/2019 3:06;0;;;bf09d4c99c2d845c;-111.50896759813803,33.4223635;United States;US;Apache Junction, AZ;Apache Junction;city
#wastewater;1.15493E+18;Senior Project Manager (Water/ #Wastewater) - Lakewood Lamp Rynearson: Lakewood, Colorado, Lamp… *@environmentguru;7/27/2019 1:23;0;;;;;;;;;
#wastewater;1.15489E+18;(2) BT-13600 Waterloo Biofilter Basket tanks being installed for a subdivision rated for up to 7,000 L/d.  We are pleased to be able to supply our customers will fully assembled Waterloo Biofilter residential BNQ certified systems.  #onsiteproud #precastproud #wastewater https://t.co/ZQEzHQ8ADk;7/26/2019 23:20;0;;;;;;;;;
#wastewater;1.15488E+18;Maintenance Technician - Networks: [b]Are you experienced in #Wastewater drainage systems or… *@environmentguru;7/26/2019 22:28;0;;;;;;;;;
#wastewater;1.15487E+18;Go behind-the-scenes of the Yorkville-Bristol #wastewater plant to see how we installed our ZeeLung MABR: https://t.co/rIuQfXVcsl;7/26/2019 22:00;3;;;;;;;;;
#wastewater;1.15487E+18;A #research team has designed a device that uses sunlight to pull #hydrogen from #industrial wastewater, which could allow #factories to simultaneously treat #wastewater and generate #fuel - https://t.co/6HbmeTAHYu;7/26/2019 21:46;0;;;;;;;;;
#wastewater;1.15487E+18;*@thameswater 3 hours after my 1st tweet. Not really good enough is it?! #poorservice #wastewater;7/26/2019 21:30;0;;;;;;;;;
#wastewater;1.15486E+18;The federal government has announced funding for #water and #wastewater projects in #Antigonish, #Colchester, and #Richmond counties in #NovaScotia. https://t.co/Asuq8D6nsE;7/26/2019 21:00;2;;;;;;;;;
#wastewater;1.15486E+18;We hope that #Water &amp  #Wastewater Technician Phil Beaulac is enjoying his well-deserved time away this month! 👨‍🔧😀 https://t.co/JOru3M8ETA;7/26/2019 20:50;0;;;;;;;;;
#wastewater;1.15484E+18;#Wastewater Utility Manager Ventura CA: TO APPLY FOR THIS POSITION, PLEASE VISIT OUR WEBSITE AT… *@environmentguru;7/26/2019 19:28;0;;;;;;;;;
#wastewater;1.15483E+18;"#Naturalclay can help in removing of #heavymetals from #wastewater. *@LeedsUniEng 
https://t.co/IRwhUBs5bt https://t.co/fZEwoOCBn1";7/26/2019 19:18;0;;;;;;;;;
#wastewater;1.15483E+18;Magnetic #nanoparticles coated mordenite #zeolite could be a solution for purification of oily #wastewater. *@LeedsUniEng #Fe3O4NPs #zeolite https://t.co/uiQpil6y9L https://t.co/WOREVrQMk5;7/26/2019 19:07;0;;;;;;;;;
#wastewater;1.15483E+18;"It's #fogfriday! Want to learn more about #fog? Check out the video on our City website. Click on the link below👇
https://t.co/KJMAuSerNy

#happywastewaterpeople #wastewater #foglife #itsadirtyjobbutsomebodyhastodoit #sewerlife #andersoncitysc https://t.co/AMuiiJyENU";7/26/2019 18:54;2;;;;;;;;;
#wastewater;1.15483E+18;The N.Mac Twin Shaft Grinder from *@NetzschPumpsNA is designed to fragment a variety of materials, and is ideal for #wastewater treatment, #biogas and biomass plants, food, animal processing, and other waste and #industrial applications. https://t.co/efWMB0XR9f #PumpTalk https://t.co/9PZt4I7Q18;7/26/2019 18:46;0;;;;;;;;;
#wastewater;1.15482E+18;Wastewater Utility Manager Ventura CA https://t.co/z57KezjftC #wastewater;7/26/2019 18:09;0;;;;;;;;;
#wastewater;1.15481E+18;Keep up with #KSB! Sign up for our newsletter! https://t.co/kldpmIVSN7 #Industry #Water #Wastewater #Pumps #Valves #Parts #Service https://t.co/7Hzo1gWl7i;7/26/2019 18:02;1;;;;;;;;;
#wastewater;1.15481E+18;ICYMI, the governments of #Canada and #NovaScotia have announced joint funding to help #Lockeport purchase a UV disinfection system for its #wastewater treatment plant. https://t.co/YComnOwGf9;7/26/2019 18:00;0;;;;;;;;;
#wastewater;1.15481E+18;Outsourcing water &amp  #wastewater services is a fast-growing trend. Miles Sherman, Regional VP of Services, shares his thoughts on where it’s going: https://t.co/A534Z3vfVQ;7/26/2019 18:00;0;;;;;;;;;
#wastewater;1.15481E+18;Just Posted: Project Manager (#Pawtucket, Rhode Island) Commonwealth Resources #job #Submittals #CivilConstruction #CivilEngineering #ConstructionAdministration #Wastewater #Specifications #Engineering #Design #InterpersonalSkills #Management https://t.co/OkGfBAsPIT https://t.co/3ik1YOXUsM;7/26/2019 17:43;0;;;;;;;;;
#wastewater;1.1548E+18;Learn about the benefits of #wastewater treatment under a WEPA - Download our white paper today! https://t.co/yt72fBHnYJ https://t.co/9napIh06Yb;7/26/2019 17:05;0;;;;;;;;;
#wastewater;1.1548E+18;"Flush!
Swirl, whirl, spin around
Down the toilet we go
Friends forever, sewer bound
Only us 3 Ps should flow
#factfriday #poems #nowipesdownthepipes #flushitright #sewer #sewage #wastewater #RDN https://t.co/NWc7NizG9i";7/26/2019 17:03;1;;;;;;;;;
#wastewater;1.1548E+18;Federal funding announced for #water and #wastewater projects in #Antigonish, #Colchester, and #Richmond counties in #NovaScotia. https://t.co/Asuq8D6nsE;7/26/2019 17:00;0;;;;;;;;;
#wastewater;1.1548E+18;With increasing residential growth, discover how we helped Oxford Pollution Control in London, Ontario quickly double #wastewater plant capacity, meet new effluent objectives, &amp  lay the foundation for future growth: https://t.co/bGN1QMhZzw;7/26/2019 17:00;3;;;;;;;;;
#wastewater;1.15479E+18;⁦*@RepDougCollins⁩ ⁦*@HouseGOP⁩ ⁦*@SenateGOP⁩ ⁦*@Scavino45⁩ ⁦*@dbongino⁩ ⁦*@realDonaldTrump⁩ ⁦*@DonaldJTrumpJr⁩ ⁦*@POTUS⁩ PLEASE LOOK INTO THIS #California #pollution #environment #cities #EcologicalEmergency #wastewater #WasteManagement https://t.co/clbo3KlVbi;7/26/2019 16:41;0;;;;;;;;;
#wastewater;1.15479E+18;"The impact of a water or #wastewater system being compromised is significant, often to a much greater degree than compromising a business network. 

*@MIAWWA article by OHMer Matt Parks shares #cybersecurity tips to help keep water utilities safe: https://t.co/LPGJcKUgem https://t.co/izj8I4crJm";7/26/2019 16:32;1;;;;;;;;;
#wastewater;1.15479E+18;The 100 gallons of human #wastewater we each produce every day is generally not important to us  mostly, we just want it to go away. Where does it go, what happens to it and the places where it goes?  https://t.co/SmjizbJeuw #sewage #sewagetreatment;7/26/2019 16:30;0;;;;;;;;;
#wastewater;1.15479E+18;Congratulations to BC's Duncan Lozinski for publishing 2 papers on #landfill leachate! https://t.co/ZP9ODbLbVu https://t.co/fgWdycyWLD #environment #wastewater #research *@UCF https://t.co/MjTiUfgAKf;7/26/2019 16:15;0;;;;;;;;;
#wastewater;1.15478E+18;Wastewater Treatment Assistant Chief Operator Charles River Pollution Control District https://t.co/fhTDl342nX #wastewater;7/26/2019 15:55;0;;;;;;;;;
#wastewater;1.15477E+18;*@JHBWater This is the 4th time this week this has happened. We've got so many holes being made in our streets and this one is right outside my house.... The road is eroding now. #watercrisis #wastewater https://t.co/YBZhXSMPrL;7/26/2019 15:12;1;;;;;;;;;
#wastewater;1.15477E+18;Missed our water use cases webinar yesterday? Catch up by watching the recording here: https://t.co/XheEVUCEka #watertreatment #wastewater #utilities;7/26/2019 15:03;1;;;;;;;;;
#wastewater;1.15477E+18;Learn how our #wastewater treatment solutions are helping municipalities &amp  industries safely recover their wastewater: https://t.co/TmOAEEmulc https://t.co/XiRPM47DXp;7/26/2019 15:00;2;;;;;;;;;
#wastewater;1.15477E+18;"#openaccess *@EnTechJournal 
Strength characterization of full-scale aerobic granular sludge
#wastewater #technology 
https://t.co/g3pzv95mb0 https://t.co/ULL0GtJW9m";7/26/2019 15:00;0;;;;;;;;;
#wastewater;1.15477E+18;"Hope everyone is remembering to stay hydrated in this immense heat!  Today we're on site servicing #variablespeeddrives for a Waste Water Treatment Works, maintenance is essential to keeping cool during the summer.
-
-
-
#acmotor #wastewater #waternetwork #vsd #abbdrive https://t.co/TMq7yLx5Ly";7/26/2019 14:54;1;;;;;;;;;
#wastewater;1.15477E+18;Self-Priming Pump Protected by Horizontal Belt Machine Guard for Wastewater Treatment Plant in NY https://t.co/f1bdaXXaqc #wastewater #safety #selfpriming #pump;7/26/2019 14:50;0;;;;;;;;;
#wastewater;1.15476E+18;#FactFriday #TheGreatLakes #Environmental #EcoFriendly #SaveThePlanet #Sewage #Wastewater #Pollution #StopPollution #Water #Rivers #Lakes #Lagoons #WaterTreatment #Pipes #Industry #Industrial #Business #Cleaning #Clean #Sea #Fact #PlasticFreeJuly #Nature #Wildlife #Ecosystem https://t.co/86gsZzSTXa;7/26/2019 14:40;0;;;;;;;;;
#wastewater;1.15476E+18;"Very pleased to inform on a new *@HexaCover® project in France, F-60350.
*@HexaCover® is covering a 1.700 m2 industrial wastewater storage for controlling odor. 
#hexacover #france #odor #wastewater https://t.co/uI13upnxia";7/26/2019 14:19;0;;;;;;;;;
#wastewater;1.15475E+18;Lots of exciting things happening *@vlocity around #digitaltransformation in the #water and #wastewater industries. Stay tuned!;7/26/2019 14:02;0;;;;;;;;;
#wastewater;1.15475E+18;The 'Flushable Wipes' battle continues. A recent poll conducted by Earth Canada indicates that 91% of #wastewater professionals are skeptical as to if these wipes are actually flushable as advertised and are willing to further investigate the topic: https://t.co/vG9raPajNi https://t.co/57oWJ8c7jJ;7/26/2019 13:55;0;;;;;;;;;
#wastewater;1.15473E+18;"S&amp L's next S&amp L Wastewater Webinars include discussions on ""How to Handle Flushables"" &amp  ""Asset Management - Analyzing Pumps in Your Collection System"".  Sign up today!
#water #wastewater #pumping #pumps
https://t.co/QdtCGAsOrJ https://t.co/NAjcr2tHj1";7/26/2019 12:41;1;;;;;;;;;
#wastewater;1.15473E+18;It's FRIDAY #waterwarriors! Thank you for protecting our most precious resource of #water 24/7/365. WE APPRECIATE YOU! #grateful #wastewater #FridayFeeling https://t.co/CPL7OaV7Wo;7/26/2019 12:39;0;;;;;;;;;
#wastewater;1.15473E+18;While India possesses 5% of world’s fresh water but it is home to 16% of global population. Power use efficiency for extracting GW is only 28%. In view of depleting water resources, researchers *@iitdelhi explore feasibility for reuse of #wastewater with Project VAJRA. #IITDCR;7/26/2019 12:37;0;;;;;;;;;
#wastewater;1.15473E+18;"Korean researchers are using an eco-friendly composite catalyst and ultrasound to remove pollutants and environmental hormones from #wastewater.
#DisasterRiskManagement #DisasterRiskReduction #WaterTreatment #WaterCycle
https://t.co/X0ePIiPOkW";7/26/2019 12:25;0;;;;;;;;;
#wastewater;1.15472E+18;Since 1998, DO2E Waste Water Treatment LLC has been leading the wastewater market with cutting edge “Green” technology - https://t.co/YrmB6HdENU #aeration #water #technology #wastewater #treatment #wastewatertreatment #green #algae ##alabama #mississippi #florida #louisiana https://t.co/PqiCXGeKwD;7/26/2019 12:01;0;;;;;;;;;
#wastewater;1.15472E+18;#FridayFun #FridayFunDay #PoopHumour #Jokes #septic #wastewater 💩 https://t.co/QutnkuIiDM;7/26/2019 11:55;0;;;;;;;;;
#wastewater;1.15471E+18;"#DIY Besides its great potential in controlling #water #pollution from different sources, #wastewater treatment systems generate significant amounts of #GHGs. Reducing the emissions of GHGs is a major concern.
#NDCs #SDGs 💧🍃 https://t.co/vRXYRJ0qRl";7/26/2019 11:22;1;;;;;;;;;
#wastewater;1.15471E+18;Two ongoing #wastewater discharges are occurring in eastern #Iowa, both eventually flowing to the #Mississippi River https://t.co/wqyDiBy4av #sewage;7/26/2019 11:01;0;;;;;;;;;
#wastewater;1.15471E+18;#sewage #wastewater #utilities https://t.co/zGvrHI26zm;7/26/2019 10:53;1;;;;;;;;;
#wastewater;1.15471E+18;#sewage #utilities #wastewater #infrastructure https://t.co/5ULmPPKji7;7/26/2019 10:51;0;;;;;;;;;
#wastewater;1.1547E+18;"📢#SaltGaeProject💧♻️final event🏁is approaching. Save the date and secure your place‼️
🗓️25th September
📍Ljubljana
📌https://t.co/fqCozurNpY 
*@EU_H2020 🇪🇺 *@EU_ecoinno #EUInvest #wastewater #algae #circulareconomy #bioeconomy #H2020";7/26/2019 10:41;5;;;;;;;;;
#wastewater;1.1547E+18;"Analapumps   pays tribute   to  our  Kargil Hero's

visit https://t.co/fYBulbkM0T

#IndianArmy #KargilWar #KargilVijayke20Saal #Kargil #Kargil1999 #20YearsOfKargilVijay 
#industrial #pump #Auto #water 
#wastewater #FridayMotivation #FridayFeeling #Friends #FridayThoughts https://t.co/9ML2roaoK2";7/26/2019 10:13;0;;;;;;;;;
#wastewater;1.15469E+18;"*@Veolia wins $63m contract in #MiddleEast to operate &amp  maintain future #wastewater treatment plant for *@kipicofficial #AlZour #refinery in #Kuwait 
https://t.co/89HK1xHlOR https://t.co/5ltXbDSwKF";7/26/2019 9:56;0;;;;;;;;;
#wastewater;1.15469E+18;"#FollowFriday - Give us a follow on #Facebook for all the latest information on our product &amp  #ecofriendly tips to prevent water pollution! 

https://t.co/CwxUMtyOgi

#SocialMedia #Follow #FridayFun #Friyay #Environmental #Wastewater #Water #StopPollution #Clean #EcoTabs #Fatberg https://t.co/PJdjSFL9Lx";7/26/2019 9:30;0;;;;;;;;;
#wastewater;1.15468E+18;"""Leachates from Helophyte Leaf-Litter Enhance #Nitrogen Removal from #Wastewater Treatment Plant Effluents""
Miquel Ribot et al. #urbanriverlab.com *@ceabcsic 📷
Publicado en ""Environmental Science &amp  Technology, julio de 2019 (53(13)), *@ACSPublications: 
https://t.co/wFgPA6qejm https://t.co/aHwBL3oEVV";7/26/2019 9:23;0;;;;;;;;;
#wastewater;1.15468E+18;"#JustPublished *@EnTechJournal 
Investigation of biomass production, crude protein and starch content in laboratory wastewater treatment systems planted with Lemna minor and Lemna gibba
#plants #wastewater #sustainability 
https://t.co/TXU6kdlrrU https://t.co/k94tEuyFhb";7/26/2019 9:00;0;;;;;;;;;
#wastewater;1.15467E+18;"What is the most effective way for #water companies to monitor their #sewerage networks? 

#WWTExplains in a brand-new report, available to download here &gt  https://t.co/ul4F0JBd5K
#wastewater #smartsewers #UKwater #utilities https://t.co/u0gzsnx166";7/26/2019 8:20;0;;;;;;;;;
#wastewater;1.15466E+18;Thank to *@DelhiJalBoard for renewing their trust in the expertise and know-how of *@suezIND *@SUEZ We are all together committed to providing #water, #wastewater services to #NewDelhi inhabitants https://t.co/zzRHumGhov;7/26/2019 8:06;4;;;;;;;;;
#wastewater;1.15466E+18;#SUEZ will build the largest #wastewater treatment plant in India at #NewDelhi, to help restore #water quality for the heavily polluted Yamuna River, main water resource of the capital. https://t.co/5YVDKHRY3G;7/26/2019 7:43;0;;;;;;;;;
