category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
#wastewater;1.16E+18;Today the #MWRD participated in the Back to School Health Fair at the Salvation Army Freedom Center. Students and families picked up school supplies and learned tips to protect the waterways. #HumboldtPark #Chicago #CookCounty #Wastewater 🏫🖍️✏️🎒 https://t.co/LHzEDwF535;7/27/2019 18:38;1;;;;;;;;;
#wastewater;1.16E+18;Achieving #energyneutrality is a main goal for many #wastewater treatment plants. See how our solutions can help your operation achieve this: https://t.co/U7Gz4cxYGL;7/27/2019 18:00;0;;;;;;;;;
#wastewater;1.16E+18;*@WehaUSA #water #wastewater #watertreatment https://t.co/f7YBCeP8Ny;7/27/2019 17:03;0;;;;;;;;;
#wastewater;1.16E+18;Communities are taking steps to protect their #water and #wastewater systems from severe flooding and other disasters. But the cost of modernizing an aging water and #stormwater infrastructure remains a big obstacle. Learn more here: https://t.co/Tm4EeWS46r https://t.co/I5ZmYWSFWg;7/27/2019 17:00;0;;;;;;;;;
#wastewater;1.16E+18;*@WehaUSA https://t.co/E19FKw1HjQ;7/27/2019 15:27;0;;;;;;;;;
#wastewater;1.16E+18;"With civil #construction projects in full swing, contractors rely on precast #concrete pipes to speed up #wastewater #infrastructure schedules.

KLONDIKE Enhanced Form Release Oil easily separates concrete from #precast forms, ensuring consistent quality and #structural integrity https://t.co/buTiKJu1MO";7/27/2019 15:09;0;;;;;;;;;
#wastewater;1.16E+18;"Scientists ​have developed ​a #wastewater ​treatment ​process that ​uses a common ​agricultural ​byproduct #biochar to ​effectively ​remove ​pollutants and ​environmental ​hormones, which ​are known to be ​endocrine ​disruptors. 

https://t.co/H4zcXyMGMd";7/27/2019 14:46;3;;;;;;;;;
#wastewater;1.16E+18;Every day millions of gallons of #wastewater from oilfield operations move across New Mexico’s #PermianBasin. About half is recycled &amp  reused to drill &amp  #frack new #oil wells. The other half is injected into the ground at wastewater disposal sites... ... https://t.co/2TxZrMwf1c;7/27/2019 14:01;1;;;;;;;;;
#wastewater;1.16E+18;"MBBR Media Volume Calculations in Excel Format STP ETP
#wastewater #mbbr
 https://t.co/ceRW0V5suF";7/27/2019 13:08;0;;;;;;;;;
#wastewater;1.16E+18;With the city moving ahead in designing the first phase of a #septic to #sewer conversion in the north peninsula — and a small area inside the city — the biggest question continues to linger on residents' minds: How much is it going to cost? https://t.co/i60HbQ7sd3 #wastewater;7/27/2019 13:00;0;;;;;;;;;
#wastewater;1.16E+18;Now that’s what I call high quality H2O!  #wastewater #safety https://t.co/FND5YK28nl;7/27/2019 10:00;0;;;;;;;;;
#wastewater;1.16E+18;Now that’s what I call high quality H2O!  #wastewater #safety https://t.co/zkVWPaYB28;7/27/2019 10:00;0;;;;;;;;;
#wastewater;1.16E+18;Our vision is to be the partner of choice for packaged #water and #wastewater applications, offering value-added #solutions designed to perform and built to last. https://t.co/DX5dURylMM https://t.co/XABDV4SMBv;7/27/2019 8:23;0;;;;;;;;;
#wastewater;1.16E+18;Manager Water Distribution https://t.co/6j40HNfmkz #wastewater;7/27/2019 8:19;0;;;;;;;;;
#wastewater;1.16E+18;"An all-in-one:

Natural city garden for recreation.
#Ecotourism revenue.
Free #wastewater treatment.
#Livelihood for communities.
Fish&amp Veg supply.
Beautiful landscape for surrounding settlements.
#Flood control.
#Biodiversity .
Freshwater source.
#ClimateChange resilience. https://t.co/tU0nNKn8By";7/27/2019 6:08;0;;;;;;;;;
#wastewater;1.15E+18;"சென்னை மந்தைவெளியில் குழாய் உடைந்து வீணான தண்ணீர்
#wastewater #Chennai https://t.co/VG55DPosLi";7/27/2019 5:46;1;;;;;;;;;
#wastewater;1.15E+18;#saveearth #plantearth #wastewater #gogreen #savetree https://t.co/sKieOvw0tS;7/27/2019 5:17;0;;;;;;;;;
#wastewater;1.15E+18;"Side Stream Filters
Subham Side Stream Filters are available in the size having diameter from 0.22 Mts. to 4.0 Mts. vertically and horizontally from 3.0 Mts. 
learn More: https://t.co/1ldprflVxH
#SideStreamFilter #WaterTreatment #WasteWater #Shubham #Manufacturer https://t.co/NEmsgHpJ9c";7/27/2019 3:57;0;;;;;;;;;
#wastewater;1.15E+18;Operator Cert. Training in AZ. It’s a great way to get out of the heat. #apprenticeship #career #Wastewater #NRWA #RWAA https://t.co/zuukJZlssY;7/27/2019 3:06;0;;;bf09d4c99c2d845c;-111.50896759813803,33.4223635;United States;US;Apache Junction, AZ;Apache Junction;city
#wastewater;1.15E+18;*@environmentguru;7/27/2019 1:23;0;;;;;;;;;
#wastewater;1.15E+18;(2) BT-13600 Waterloo Biofilter Basket tanks being installed for a subdivision rated for up to 7,000 L/d.  We are pleased to be able to supply our customers will fully assembled Waterloo Biofilter residential BNQ certified systems.  #onsiteproud #precastproud #wastewater https://t.co/ZQEzHQ8ADk;7/26/2019 23:20;0;;;;;;;;;
#wastewater;1.15E+18;*@environmentguru;7/26/2019 22:28;0;;;;;;;;;
#wastewater;1.15E+18;Go behind-the-scenes of the Yorkville-Bristol #wastewater plant to see how we installed our ZeeLung MABR: https://t.co/rIuQfXVcsl;7/26/2019 22:00;3;;;;;;;;;
#wastewater;1.15E+18;A #research team has designed a device that uses sunlight to pull #hydrogen from #industrial wastewater, which could allow #factories to simultaneously treat #wastewater and generate #fuel - https://t.co/6HbmeTAHYu;7/26/2019 21:46;0;;;;;;;;;
#wastewater;1.15E+18;*@thameswater 3 hours after my 1st tweet. Not really good enough is it?! #poorservice #wastewater;7/26/2019 21:30;0;;;;;;;;;
#wastewater;1.15E+18;The federal government has announced funding for #water and #wastewater projects in #Antigonish, #Colchester, and #Richmond counties in #NovaScotia. https://t.co/Asuq8D6nsE;7/26/2019 21:00;2;;;;;;;;;
#wastewater;1.15E+18;We hope that #Water &amp  #Wastewater Technician Phil Beaulac is enjoying his well-deserved time away this month! 👨‍🔧😀 https://t.co/JOru3M8ETA;7/26/2019 20:50;0;;;;;;;;;
#wastewater;1.15E+18;*@environmentguru;7/26/2019 19:28;0;;;;;;;;;
#wastewater;1.15E+18;"*@LeedsUniEng 
https://t.co/IRwhUBs5bt https://t.co/fZEwoOCBn1";7/26/2019 19:18;0;;;;;;;;;
#wastewater;1.15E+18;*@LeedsUniEng #Fe3O4NPs #zeolite https://t.co/uiQpil6y9L https://t.co/WOREVrQMk5;7/26/2019 19:07;0;;;;;;;;;
#wastewater;1.15E+18;"It's #fogfriday! Want to learn more about #fog? Check out the video on our City website. Click on the link below👇
https://t.co/KJMAuSerNy

#happywastewaterpeople #wastewater #foglife #itsadirtyjobbutsomebodyhastodoit #sewerlife #andersoncitysc https://t.co/AMuiiJyENU";7/26/2019 18:54;2;;;;;;;;;
#wastewater;1.15E+18;*@NetzschPumpsNA is designed to fragment a variety of materials, and is ideal for #wastewater treatment, #biogas and biomass plants, food, animal processing, and other waste and #industrial applications. https://t.co/efWMB0XR9f #PumpTalk https://t.co/9PZt4I7Q18;7/26/2019 18:46;0;;;;;;;;;
#wastewater;1.15E+18;Wastewater Utility Manager Ventura CA https://t.co/z57KezjftC #wastewater;7/26/2019 18:09;0;;;;;;;;;
#wastewater;1.15E+18;Keep up with #KSB! Sign up for our newsletter! https://t.co/kldpmIVSN7 #Industry #Water #Wastewater #Pumps #Valves #Parts #Service https://t.co/7Hzo1gWl7i;7/26/2019 18:02;1;;;;;;;;;
#wastewater;1.15E+18;ICYMI, the governments of #Canada and #NovaScotia have announced joint funding to help #Lockeport purchase a UV disinfection system for its #wastewater treatment plant. https://t.co/YComnOwGf9;7/26/2019 18:00;0;;;;;;;;;
#wastewater;1.15E+18;Outsourcing water &amp  #wastewater services is a fast-growing trend. Miles Sherman, Regional VP of Services, shares his thoughts on where it’s going: https://t.co/A534Z3vfVQ;7/26/2019 18:00;0;;;;;;;;;
#wastewater;1.15E+18;Just Posted: Project Manager (#Pawtucket, Rhode Island) Commonwealth Resources #job #Submittals #CivilConstruction #CivilEngineering #ConstructionAdministration #Wastewater #Specifications #Engineering #Design #InterpersonalSkills #Management https://t.co/OkGfBAsPIT https://t.co/3ik1YOXUsM;7/26/2019 17:43;0;;;;;;;;;
#wastewater;1.15E+18;Learn about the benefits of #wastewater treatment under a WEPA - Download our white paper today! https://t.co/yt72fBHnYJ https://t.co/9napIh06Yb;7/26/2019 17:05;0;;;;;;;;;
#wastewater;1.15E+18;"Flush!
Swirl, whirl, spin around
Down the toilet we go
Friends forever, sewer bound
Only us 3 Ps should flow
#factfriday #poems #nowipesdownthepipes #flushitright #sewer #sewage #wastewater #RDN https://t.co/NWc7NizG9i";7/26/2019 17:03;1;;;;;;;;;
#wastewater;1.15E+18;Federal funding announced for #water and #wastewater projects in #Antigonish, #Colchester, and #Richmond counties in #NovaScotia. https://t.co/Asuq8D6nsE;7/26/2019 17:00;0;;;;;;;;;
#wastewater;1.15E+18;With increasing residential growth, discover how we helped Oxford Pollution Control in London, Ontario quickly double #wastewater plant capacity, meet new effluent objectives, &amp  lay the foundation for future growth: https://t.co/bGN1QMhZzw;7/26/2019 17:00;3;;;;;;;;;
#wastewater;1.15E+18;*@*@*@*@*@*@*@*@POTUS⁩ PLEASE LOOK INTO THIS #California #pollution #environment #cities #EcologicalEmergency #wastewater #WasteManagement https://t.co/clbo3KlVbi;7/26/2019 16:41;0;;;;;;;;;
#wastewater;1.15E+18;*@MIAWWA article by OHMer Matt Parks shares #cybersecurity tips to help keep water utilities safe: https://t.co/LPGJcKUgem https://t.co/izj8I4crJm;7/26/2019 16:32;1;;;;;;;;;
#wastewater;1.15E+18;The 100 gallons of human #wastewater we each produce every day is generally not important to us  mostly, we just want it to go away. Where does it go, what happens to it and the places where it goes?  https://t.co/SmjizbJeuw #sewage #sewagetreatment;7/26/2019 16:30;0;;;;;;;;;
#wastewater;1.15E+18;*@UCF https://t.co/MjTiUfgAKf;7/26/2019 16:15;0;;;;;;;;;
#wastewater;1.15E+18;Wastewater Treatment Assistant Chief Operator Charles River Pollution Control District https://t.co/fhTDl342nX #wastewater;7/26/2019 15:55;0;;;;;;;;;
#wastewater;1.15E+18;*@JHBWater This is the 4th time this week this has happened. We've got so many holes being made in our streets and this one is right outside my house.... The road is eroding now. #watercrisis #wastewater https://t.co/YBZhXSMPrL;7/26/2019 15:12;1;;;;;;;;;
#wastewater;1.15E+18;Missed our water use cases webinar yesterday? Catch up by watching the recording here: https://t.co/XheEVUCEka #watertreatment #wastewater #utilities;7/26/2019 15:03;1;;;;;;;;;
#wastewater;1.15E+18;Learn how our #wastewater treatment solutions are helping municipalities &amp  industries safely recover their wastewater: https://t.co/TmOAEEmulc https://t.co/XiRPM47DXp;7/26/2019 15:00;2;;;;;;;;;
#wastewater;1.15E+18;"*@EnTechJournal 
Strength characterization of full-scale aerobic granular sludge
#wastewater #technology 
https://t.co/g3pzv95mb0 https://t.co/ULL0GtJW9m";7/26/2019 15:00;0;;;;;;;;;
#wastewater;1.15E+18;"Hope everyone is remembering to stay hydrated in this immense heat!  Today we're on site servicing #variablespeeddrives for a Waste Water Treatment Works, maintenance is essential to keeping cool during the summer.
-
-
-
#acmotor #wastewater #waternetwork #vsd #abbdrive https://t.co/TMq7yLx5Ly";7/26/2019 14:54;1;;;;;;;;;
#wastewater;1.15E+18;Self-Priming Pump Protected by Horizontal Belt Machine Guard for Wastewater Treatment Plant in NY https://t.co/f1bdaXXaqc #wastewater #safety #selfpriming #pump;7/26/2019 14:50;0;;;;;;;;;
#wastewater;1.15E+18;#FactFriday #TheGreatLakes #Environmental #EcoFriendly #SaveThePlanet #Sewage #Wastewater #Pollution #StopPollution #Water #Rivers #Lakes #Lagoons #WaterTreatment #Pipes #Industry #Industrial #Business #Cleaning #Clean #Sea #Fact #PlasticFreeJuly #Nature #Wildlife #Ecosystem https://t.co/86gsZzSTXa;7/26/2019 14:40;0;;;;;;;;;
#wastewater;1.15E+18;"*@*@HexaCover® is covering a 1.700 m2 industrial wastewater storage for controlling odor. 
#hexacover #france #odor #wastewater https://t.co/uI13upnxia";7/26/2019 14:19;0;;;;;;;;;
#wastewater;1.15E+18;*@vlocity around #digitaltransformation in the #water and #wastewater industries. Stay tuned!;7/26/2019 14:02;0;;;;;;;;;
#wastewater;1.15E+18;The 'Flushable Wipes' battle continues. A recent poll conducted by Earth Canada indicates that 91% of #wastewater professionals are skeptical as to if these wipes are actually flushable as advertised and are willing to further investigate the topic: https://t.co/vG9raPajNi https://t.co/57oWJ8c7jJ;7/26/2019 13:55;0;;;;;;;;;
#wastewater;1.15E+18;"S&amp L's next S&amp L Wastewater Webinars include discussions on ""How to Handle Flushables"" &amp  ""Asset Management - Analyzing Pumps in Your Collection System"".  Sign up today!
#water #wastewater #pumping #pumps
https://t.co/QdtCGAsOrJ https://t.co/NAjcr2tHj1";7/26/2019 12:41;1;;;;;;;;;
#wastewater;1.15E+18;It's FRIDAY #waterwarriors! Thank you for protecting our most precious resource of #water 24/7/365. WE APPRECIATE YOU! #grateful #wastewater #FridayFeeling https://t.co/CPL7OaV7Wo;7/26/2019 12:39;0;;;;;;;;;
#wastewater;1.15E+18;*@iitdelhi explore feasibility for reuse of #wastewater with Project VAJRA. #IITDCR;7/26/2019 12:37;0;;;;;;;;;
#wastewater;1.15E+18;"Korean researchers are using an eco-friendly composite catalyst and ultrasound to remove pollutants and environmental hormones from #wastewater.
#DisasterRiskManagement #DisasterRiskReduction #WaterTreatment #WaterCycle
https://t.co/X0ePIiPOkW";7/26/2019 12:25;0;;;;;;;;;
#wastewater;1.15E+18;Since 1998, DO2E Waste Water Treatment LLC has been leading the wastewater market with cutting edge “Green” technology - https://t.co/YrmB6HdENU #aeration #water #technology #wastewater #treatment #wastewatertreatment #green #algae ##alabama #mississippi #florida #louisiana https://t.co/PqiCXGeKwD;7/26/2019 12:01;0;;;;;;;;;
#wastewater;1.15E+18;#FridayFun #FridayFunDay #PoopHumour #Jokes #septic #wastewater 💩 https://t.co/QutnkuIiDM;7/26/2019 11:55;0;;;;;;;;;
#wastewater;1.15E+18;"#DIY Besides its great potential in controlling #water #pollution from different sources, #wastewater treatment systems generate significant amounts of #GHGs. Reducing the emissions of GHGs is a major concern.
#NDCs #SDGs 💧🍃 https://t.co/vRXYRJ0qRl";7/26/2019 11:22;1;;;;;;;;;
#wastewater;1.15E+18;Two ongoing #wastewater discharges are occurring in eastern #Iowa, both eventually flowing to the #Mississippi River https://t.co/wqyDiBy4av #sewage;7/26/2019 11:01;0;;;;;;;;;
#wastewater;1.15E+18;#sewage #wastewater #utilities https://t.co/zGvrHI26zm;7/26/2019 10:53;1;;;;;;;;;
#wastewater;1.15E+18;#sewage #utilities #wastewater #infrastructure https://t.co/5ULmPPKji7;7/26/2019 10:51;0;;;;;;;;;
#wastewater;1.15E+18;*@*@EU_ecoinno #EUInvest #wastewater #algae #circulareconomy #bioeconomy #H2020;7/26/2019 10:41;4;;;;;;;;;
#wastewater;1.15E+18;"Analapumps   pays tribute   to  our  Kargil Hero's

visit https://t.co/fYBulbkM0T

#IndianArmy #KargilWar #KargilVijayke20Saal #Kargil #Kargil1999 #20YearsOfKargilVijay 
#industrial #pump #Auto #water 
#wastewater #FridayMotivation #FridayFeeling #Friends #FridayThoughts https://t.co/9ML2roaoK2";7/26/2019 10:13;0;;;;;;;;;
#wastewater;1.15E+18;"*@*@kipicofficial #AlZour #refinery in #Kuwait 
https://t.co/89HK1xHlOR https://t.co/5ltXbDSwKF";7/26/2019 9:56;0;;;;;;;;;
#wastewater;1.15E+18;"#FollowFriday - Give us a follow on #Facebook for all the latest information on our product &amp  #ecofriendly tips to prevent water pollution! 

https://t.co/CwxUMtyOgi

#SocialMedia #Follow #FridayFun #Friyay #Environmental #Wastewater #Water #StopPollution #Clean #EcoTabs #Fatberg https://t.co/PJdjSFL9Lx";7/26/2019 9:30;0;;;;;;;;;
#wastewater;1.15E+18;"*@*@ACSPublications: 
https://t.co/wFgPA6qejm https://t.co/aHwBL3oEVV";7/26/2019 9:23;0;;;;;;;;;
#wastewater;1.15E+18;"*@EnTechJournal 
Investigation of biomass production, crude protein and starch content in laboratory wastewater treatment systems planted with Lemna minor and Lemna gibba
#plants #wastewater #sustainability 
https://t.co/TXU6kdlrrU https://t.co/k94tEuyFhb";7/26/2019 9:00;0;;;;;;;;;
#wastewater;1.15E+18;"What is the most effective way for #water companies to monitor their #sewerage networks? 

#WWTExplains in a brand-new report, available to download here &gt  https://t.co/ul4F0JBd5K
#wastewater #smartsewers #UKwater #utilities https://t.co/u0gzsnx166";7/26/2019 8:20;0;;;;;;;;;
#wastewater;1.15E+18;*@*@*@SUEZ We are all together committed to providing #water, #wastewater services to #NewDelhi inhabitants https://t.co/zzRHumGhov;7/26/2019 8:06;3;;;;;;;;;
#wastewater;1.15E+18;#SUEZ will build the largest #wastewater treatment plant in India at #NewDelhi, to help restore #water quality for the heavily polluted Yamuna River, main water resource of the capital. https://t.co/5YVDKHRY3G;7/26/2019 7:43;0;;;;;;;;;
#wastewater;1.15E+18;*@*@*@*@*@*@*@usys_ethzh https://t.co/TxQqQxXMj2;7/26/2019 7:02;0;;;;;;;;;
#wastewater;1.15E+18;"#News #Contract #India 🇮🇳
#SUEZ wins a contract worth €145 million to build and operate India's largest #wastewater #treatment plant in #NewDehli. PR: https://t.co/gsZuIBjgEz https://t.co/b4cgOiVymC";7/26/2019 5:57;8;;;;;;;;;
#wastewater;1.15E+18;"Making #Chennai #water-wise city:
Beyond deepening #waterbodies  #rainwaterharvesting &amp  improved efficiency of water use thro #WaterConservation demand management -  enhanced #WasteWater reclamation is what can address industrial thirst &amp  our #waterwoes  https://t.co/gM6JpqHWxn";7/26/2019 4:05;2;;;;;;;;;
#wastewater;1.15E+18;"Melbourne VIC, 4 September 2019
Concrete Repair and Protection Course
Limited to 20 people only. 
Click the link for more details &amp  to register or phone (02)9645-3692

https://t.co/ZnVhWHeU4d 

#protection #concreterepair #vic #wastewater #heritage  #corr…https://t.co/0RSg8I5ncS";7/26/2019 4:00;0;;;;;;;;;
#wastewater;1.15E+18;*@*@*@ARC_ACES #artificialskin #burns #3dprinted #bioprint https://t.co/c0adh3Nuqx;7/26/2019 3:33;3;;;;;;;;;
#wastewater;1.15E+18;"The Centre for Environmental Training is running a training course on on-site #wastewater management on 14-16 August in Queanbeyan, NSW. Take a look at the website if you're interested in attending.
https://t.co/tgifxZ2HxC";7/26/2019 3:10;2;;;;;;;;;
#wastewater;1.15E+18;"Wastewater💧engineers👷‍♀️, operators, &amp  workers spend countless hours making sure The Donald C. Tillman Water Reclamation Plant runs as designed
The main function of the plant is to relieve the overburdened portions of the #wastewater collection system within the #SanFernandoValley https://t.co/XL2pyvAOiu";7/26/2019 2:57;1;;;;;;;;;
#wastewater;1.15E+18;*@environmentguru;7/26/2019 0:05;0;;;;;;;;;
#wastewater;1.15E+18;*@environmentguru;7/25/2019 21:22;0;;;;;;;;;
#wastewater;1.15E+18;*@*@*@*@uoweis  #StrategicWaterInfrastructureLab https://t.co/lGTcgFPcqF https://t.co/oREtc1bwyp;7/25/2019 21:19;0;;;;;;;;;
#wastewater;1.15E+18;*@IowaStateU senior, Jens has been on location in #StoryCity #Iowa #surveying points within a new #wastewater equalization basin to verify there is sufficient slope for proper drainage. Nice work, Jens! #NationalInternDay #IowaState https://t.co/7axi2OgD0n;7/25/2019 21:15;0;;;;;;;;;
#wastewater;1.15E+18;You might want to study this document for #USVI #Regulations for #wastewater/#sewage systems. can't really see where they could put a tile field on this #Island meaning they likely store it all, and haul it off island in #tanks. In #Utility #building? https://t.co/i2HpLX20IC;7/25/2019 20:28;0;;;;;;;;;
#wastewater;1.15E+18;I can't stop thinking about the turtle.. waste water in #Gaza MUST be processed in proper wastewater treatment plants.. enough dumping all of the raw sewage into the sea #pt #gaza #wastewater #help https://t.co/3xTZvz66ev;7/25/2019 20:18;1;;;;;;;;;
#wastewater;1.15E+18;The Northern Rockies Regional Municipality, which include the community of Fort Nelson in northeast B.C., has received $10 million in provincial #infrastructure funding, part of which will be used for ongoing #water and #wastewater upgrades. https://t.co/xKTdFP1eHS;7/25/2019 20:15;0;;;;;;;;;
#wastewater;1.15E+18;"*@GroupHowden booth at WEFTEC this year, booth 4423. You do not want to miss this.

#thehowdenadvantage #AR #wastewater 
https://t.co/qG8fwL69ef https://t.co/bl9z2Vr2eA";7/25/2019 20:12;0;;;;;;;;;
#wastewater;1.15E+18;"*@*@innovateuk's trade mission to Kenya build partnerships for #energyaccess solutions using our #wastewater treatment solutions
#sanitation
#biogas
#GCRF https://t.co/xtsvBW6OMk";7/25/2019 19:56;1;;;;;;;;;
#wastewater;1.15E+18;*@WaterOnline #wastewater https://t.co/UNIuMvtqDX;7/25/2019 19:20;0;;;;;;;;;
#wastewater;1.15E+18;The Town of #Lockeport, #NovaScotia has received provincial and federal funding for the installation of a new UV disinfection system for its #wastewater facility. https://t.co/YComnOwGf9;7/25/2019 19:15;0;;;;;;;;;
#wastewater;1.15E+18;*@WehaUSA https://t.co/t18mPXz0Z7;7/25/2019 19:12;0;;;;;;;;;
#wastewater;1.15E+18;Locals use Timberline too! Check out why the Boulder Water Resource Recovery Facility uses our ammonia analyzer at https://t.co/j837gsOGDQ #water #wastewater #ammonia #nitrogen #nitrate #watertesting #local #boulder #science #ag https://t.co/OmFdNtT0bb;7/25/2019 19:07;0;;;;;;;;;
#wastewater;1.15E+18;Group work #wastewater #training https://t.co/jRJDVUgQYb;7/25/2019 19:06;0;;;;;;;;;
#wastewater;1.15E+18;*@ORWA_OK's own Steve Wheeler and Carl Gray and the City of Anadarko for hosting NRWA staff and giving them a tour of the drinking water treatment center and wastewater facility. #RuralWater #DrinkingWater #Wastewater #IndustryKnowledge https://t.co/pQzkDX8HE4;7/25/2019 19:05;3;;;;;;;;;
#wastewater;1.15E+18;Sunbreak Farms is attempting to make fertilizer using Class B biosolids. They consist of chemicals that are harmful and can cause algae blooms. Wastewater needs to be treated properly and by using our Kationx products, we can help make a difference in the environment. #wastewater;7/25/2019 18:53;0;;;;;;;;;
#wastewater;1.15E+18;"Whether you’re new to #septictank ownership or are wondering🤔what sort of maintenance your existing tank requires, here’s a rundown📋of what you need to know about owning a septic tank.

#wastewater #leachfields #homeowners #marygilbertgroup 

https://t.co/SqnIyxk0Hg https://t.co/Wk9yaXbZss";7/25/2019 18:46;0;;;;;;;;;
#wastewater;1.15E+18;Kevin Sutter is performing Class 3 #Wastewater Interim Operational Assistance at a SK industrial facility over the next week. ATAP is operating the WWTP while an operator is on vacation. 💩📝👨‍🔧#IOA #certified #operator #compliance;7/25/2019 18:45;0;;;;;;;;;
#wastewater;1.15E+18;Mechanical Engineer https://t.co/vEUV86H59r #wastewater;7/25/2019 18:40;0;;;;;;;;;
#wastewater;1.15E+18;"*@*@FOX13News! Our SOLO robots are ready to traverse the #underground #infrastructure of your lovely city. #wastewater #inspection #robotics #autonomous 
 https://t.co/cFmlFhbL3C";7/25/2019 17:54;0;;;;;;;;;
#wastewater;1.15E+18;*@WehaUSA https://t.co/t1GyT4NkVY;7/25/2019 17:54;0;;;;;;;;;
#wastewater;1.15E+18;*@*@USAIDMiddleEast https://t.co/udQ7mzI8Wl;7/25/2019 17:49;1;;;;;;;;;
#wastewater;1.15E+18;No need to work up a sweat, make the most of this beautiful weather by taking advantage of our FREE NEXT WORKING DAY delivery service* #environmentallyfriendly #ecopetfood #environment #wastewater #waste #insect #YoraExplorer https://t.co/lBfzZcKM5Y;7/25/2019 17:22;0;;;;;;;;;
#wastewater;1.15E+18;*@*@*@*@*@*@denverpost want to talk about #wastewater. A story on contamination and the toxicity of the wastewater would be good for the public to see as well. #sb181 https://t.co/DJuJi2Mgbg;7/25/2019 17:20;0;;;;;;;;;
