category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
chemical spill;1.15155E+18;You'll see a lot of emergency vehicles Thursday, at 13th &amp  Broadway. It's training for a hazmat spill. https://t.co/cRdm3mlH24;7/17/2019 17:33;1;;;;;;;;;
chemical spill;1.15153E+18;"3. Union Carbide, instead of compensating victims who still suffer from the disaster, became a part of Dow Chemical Company, &amp  washed its hands off its responsibilities. 

But, on home turf, America levied huge penalties from BP for the Gulf of Mexico oil spill in 2010.";7/17/2019 16:15;0;;;;;;;;;
chemical spill;1.15151E+18;*@bjcreigh Was there a catastrophic chemical spill in their home town? 🤔;7/17/2019 14:55;0;;;;;;;;;
chemical spill;1.1515E+18;"ri·dic·u·lous

Bradley #PFOA #PFOS #PFAS foam spill -- waste water treatment

""the state initially sent an incorrect chemical listing, and a week later provided a list ...  the specific [chemical] materials were not listed due to ‘trade secrets,’ ” 

https://t.co/IgNdU8HfCm";7/17/2019 14:25;4;;;;;;;;;
chemical spill;1.15148E+18;Working towards his ATRIC qualification, one of our Ops has led the Watch when responding to reports of a chemical spill, MP6 roof fire and serious RTC - all at once! Thankfully this was part of a planned exercise! #readyforanything #allcallsstartwithControl #development;7/17/2019 13:11;0;;;;;;;;;
chemical spill;1.15147E+18;*@ArachneFatale “Me neither” I said getting to my feet. Scanning the area, I turn the corner and on the ground next to trash cans, seems to be a spill of some sort. “There is an unknown chemical my suit isn’t registering...” https://t.co/5hIy28Facw;7/17/2019 12:47;0;;;;;;;;;
chemical spill;1.15147E+18;"Empiral Chemical Spill Kit | Available in 5 | 10 | 20 | 30 | 60 Gallons
#Empiral #Chemical #SpillKit
To Place Order, Contact Us:  
*@BurhaniSAMS:  +971558813452
Or Email us:  s.burhani*@sams-solutions.com
Visit - https://t.co/VuzS5KSGuv https://t.co/ZhBGW6vaM6";7/17/2019 12:21;7;;;00ecb59b0dad186e;55.80717259499666,25.1213149;United Arab Emirates;AE;Sharjah, United Arab Emirates;Sharjah;admin
chemical spill;1.15145E+18;"Slow response to a chemical spill can have far-reaching implications that could affect the health of the workforce, have an impact on the structural integrity of your property, and cause widespread damage to marine wildlife and the surrounding geology.
https://t.co/QquvmVRjWE https://t.co/comlzTb0CU";7/17/2019 11:00;0;;;;;;;;;
chemical spill;1.15143E+18;"Some of the orders leaving us today.

36 x 2"" #brassballvalves
12 x 2"" Brass Metering Stations
12 x 50l Chemical Spill Kits
2 x 1/2"" Stainless Steel #checkvalves

#customerservice #akvalves #valves #blkcountryhour
https://t.co/k5hvNpcgpf https://t.co/VZWkNYLBcU";7/17/2019 10:09;2;52.5342594,-2.0726887;-2.0726887,52.5342594;6bc1630ac15fbcaa;-2.0135366352798196,52.514873;United Kingdom;GB;West Bromwich, England;West Bromwich;city
chemical spill;1.15139E+18;bottle it up, ha as if, as if it were contained, god i wish, no, no, this is a chemical spill;7/17/2019 6:56;0;;;;;;;;;
chemical spill;1.15133E+18;'Cause my style's like a chemical spill (03:08);7/17/2019 3:08;0;;;;;;;;;
chemical spill;1.1513E+18;*@Mattbernal916 Crypts Of Eternity, Criminally Insane, Spill the Blood, Kill Again, Payback, Chemical Warfare, South Of Heaven &amp  Black Magic could round out a Top 10. (List subject to change 20 times over...);7/17/2019 1:14;0;;;;;;;;;
chemical spill;1.15124E+18;"Safety: A corrosive chemical leaked from a plastic pipe at a Tootsie Roll plant in Ford City on the Southwest Side of Chicago. #processsafety #industrialsafety #HSE 
https://t.co/5svidYwPfE https://t.co/FTtm4fjZXH";7/16/2019 21:03;0;;;;;;;;;
chemical spill;1.15123E+18;*@Tyson4Chefs In fact, this isn’t even the first time this has happened at the plant in Springdale. According to 5News, more than 150 workers were hospitalized there in 2011 after an employee mistakenly poured a chemical into the wrong container. https://t.co/LXlM7GT7au;7/16/2019 20:28;0;;;;;;;;;
chemical spill;1.15118E+18;"*@jondelarroz I was in the middle of writing my book when the series started. I thought, ""Hey! I have an all female team e dramatic depth. Let's see how the pros write these characters.""

That's the best pros can do? Someone owes me. I'm so mad I'm 1 chemical spill away to becoming a villain.";7/16/2019 17:29;0;;;;;;;;;
chemical spill;1.15117E+18;'cause my style's like a chemical spill;7/16/2019 16:46;0;;;;;;;;;
chemical spill;1.15112E+18;"Hazmat crews responded to a Missouri community pool after a worker suffered chemical burns from a chlorine spill: https://t.co/xJNaPsATnN
#ABToday https://t.co/j4S9sNYjEE";7/16/2019 13:14;0;;;;;;;;;
chemical spill;1.15106E+18;*@seasidescubbs As example: ...like - OIL ITSELF is a very colorful chemical when mixed with certain types of asphalt less so with water generally but yes- it does certaintly look like some forms of oil spill https://t.co/j7uqMbFkzu;7/16/2019 9:11;0;;;;;;;;;
chemical spill;1.15098E+18;'Cause my style's like a chemical spill (04:01);7/16/2019 4:01;0;;;;;;;;;
chemical spill;1.15093E+18;*@stclairashley *@DC_Draino Seems like there's either been a toxic chemical spill into the drinking water supply, they're some seriously deranged individuals absent from their carers or they're auditioning for parts as extras in a spoof remake of #OneFlewOverTheCuckoosNest;7/16/2019 0:32;0;;;;;;;;;
groundwater pollution;1.15152E+18;*@CraftedDoggo *@RandPaul The drilling and mining of oil and natural gas has many harmful effects on the environment, such as groundwater contamination, fragmentation of the landscape, overuse of local water supply, but yes- it’s better than coal wrt air pollution. Pull off the blinders, bud.;7/17/2019 16:01;0;;;;;;;;;
