category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
#waterpollution;1.16E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/k95u5eEGrL";7/28/2019 3:30;5;;;;;;;;;
#waterpollution;1.16E+18;#WorldMangroveDay #Forest #ClimateChangeIsReal #ClimateActionNow #GlobalWarming #AirPollution #Waterpollution #marinelife #ClimateEmergency #ActNow #CO2 #carbonfree #Soilpollution #CleanEarth_GreenEarth https://t.co/V7zAU9CvGA;7/28/2019 2:31;1;;;;;;;;;
#waterpollution;1.16E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/1urg550GGp";7/27/2019 15:30;6;;;;;;;;;
#waterpollution;1.16E+18;"Sewage water mixes with ground water in chrompet
#chrompet #watercontamination #waterpollution #abishtoo #chennaiwatercrisis
 https://t.co/r60RjVr3hY";7/27/2019 15:22;0;;;;;;;;;
#waterpollution;1.16E+18;#Waterpollution https://t.co/Bow7PGMHZo;7/27/2019 13:50;0;;;731b00871a9b4008;78.14014444908649,29.8714325;India;IN;Haridwar, India;Haridwar;city
#waterpollution;1.16E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/a4wMXlLp2K";7/27/2019 13:30;6;;;;;;;;;
#waterpollution;1.16E+18;"Over the last few decades, our actions have not been favourable to the environment. Problems like global warming and pollution are affecting almost everyone. Being a responsible citizen it's our responsibility to help the environment!
#SaveWater #SaveLakes #WaterPollution https://t.co/aiU9QHyT7E";7/27/2019 13:02;3;;;;;;;;;
#waterpollution;1.16E+18;"#BelowTheWater Team presenting their game to raise awareness about #waterpollution!

#GamesCanChangeTheWorld

#kiraARThane **@kiraarthane #SDG14 https://t.co/qdT4oB1xXX";7/27/2019 12:56;0;;;0fc39da5e595b001;26.688114856788214,39.289605706721815;;;Yeniçarohori;Yeniçarohori;poi
#waterpollution;1.16E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/c6J3CVG98d";7/27/2019 11:30;6;;;;;;;;;
#waterpollution;1.16E+18;"Happy weekend
#watermeters #waterequipments #SaturdayMotivation #Weekend #rainwater #waterpollution #watermanufactures #watflux https://t.co/igtZnDibst";7/27/2019 11:24;0;;;;;;;;;
#waterpollution;1.16E+18;Adopting a #plantbased diet is the best way you can reduce your footprint on earth! Help protect the world from climate change. 🌍👪💚🌾 https://t.co/Jnwm7e3kGG #climatechange #food #pollution #vegan #loveanimals #bekind  #waterpollution #water #savetheplanet #speciesextinction https://t.co/cTtrngU3DN;7/27/2019 10:51;0;;;;;;;;;
#waterpollution;1.16E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/QWj39QcZxf";7/27/2019 9:30;6;;;;;;;;;
#waterpollution;1.16E+18;"**@CPCB_OFFICIAL **@tv9gujarati **@ZeeGujarat **@CongressGujarat Water pollution can be imagined in #Vapi by industries... See this colour of water flowing..hats off to the nearby residents bearing dirty smell n view. 
Can any action will be taken on this to control #waterpollution ? https://t.co/mPO5aBVr6y";7/27/2019 9:05;0;;;7929cea6bd5b32bd;72.88241490288887,19.17414;India;IN;Mumbai, India;Mumbai;city
#waterpollution;1.16E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/I2SJ0HPbpb";7/27/2019 7:30;6;;;;;;;;;
#waterpollution;1.15E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/Lo5A3iRqZt";7/27/2019 5:30;5;;;;;;;;;
#waterpollution;1.15E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/HgIWPMQp3l";7/27/2019 3:30;5;;;;;;;;;
#waterpollution;1.15E+18;#waterpollution #leadwaste https://t.co/3lMYI4swBN;7/27/2019 0:12;0;;;;;;;;;
#waterpollution;1.15E+18;"ऑस्ट्रेलिया में #नदियों के #प्रदूषण को रोकने के लिए ये तरीका अपनाया है..क्यों नही इसे भारत मे भी प्रयोग किया जाए
#Waterpollution
#SaveRivers https://t.co/n0mHwC7A29";7/26/2019 23:04;3;;;;;;;;;
#waterpollution;1.15E+18;Agricultural nutrient #runoff: examining new payment methods to address source #waterpollution https://t.co/5MRh94HAsU https://t.co/qpCKTro8Ik;7/26/2019 19:20;0;;;;;;;;;
#waterpollution;1.15E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/Wk0dfZ0B65";7/26/2019 15:30;6;;;;;;;;;
