category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
#wastewater;1.15E+18;"📣 Announcing the 2nd Symposium on Wastewater-based Epidemiology! 

🌴August 26, San Diego CA

🌎 Speakers from Australia, Europe, Canada, &amp  U.S.

⚕️ Lots of research on opioids &amp  antibiotic resistance, which are top public health priorities.

#wastewater #epidemiology #ACS https://t.co/fE7CTkkPQ2";7/14/2019 20:01;3;;;;;;;;;
#wastewater;1.15E+18;Want to work in Las Vegas, NV? View our latest opening: https://t.co/u6hG1qnSyH #wastewater #Labor;7/14/2019 19:56;0;36.1699412,-115.1398296;-115.1398296,36.1699412;5c2b5e46ab891f07;-115.2709272692122,36.232915;United States;US;Las Vegas, NV;Las Vegas;city
#wastewater;1.15E+18;wastewater treatment plant operator ii https://t.co/eDAwE7w5az #wastewater;7/14/2019 19:21;0;;;;;;;;;
#wastewater;1.15E+18;water / wastewater engineer https://t.co/onGSJOOygW #wastewater;7/14/2019 19:05;0;;;;;;;;;
#wastewater;1.15E+18;water resources source control inspector https://t.co/olzYrB5Acv #wastewater;7/14/2019 18:17;0;;;;;;;;;
#wastewater;1.15E+18;We're hiring! Read about our latest job opening here: WRD WW COLLECTION SYSTEMS TECHNICIAN I - https://t.co/qSeRVOuEvL #wastewater #SkilledTrade;7/14/2019 18:06;0;36.1699412,-115.1398296;-115.1398296,36.1699412;5c2b5e46ab891f07;-115.2709272692122,36.232915;United States;US;Las Vegas, NV;Las Vegas;city
#wastewater;1.15E+18;wastewater treatment plant operator ii https://t.co/e3LMj8uPTB #wastewater;7/14/2019 16:57;0;;;;;;;;;
#wastewater;1.15E+18;The sooner you accept that your way is not the only way... innovations happen #urinal #wastewater #watersaving #watersavingtips #flushedaway #construction https://t.co/PpXDXrxaYj;7/14/2019 16:24;0;;;;;;;;;
#wastewater;1.15E+18;Can you recommend anyone for this job? PRINCIPAL CIVIL ENGINEER - https://t.co/pN9wCft6dy #wastewater #Labor;7/14/2019 16:16;0;36.1699412,-115.1398296;-115.1398296,36.1699412;5c2b5e46ab891f07;-115.2709272692122,36.232915;United States;US;Las Vegas, NV;Las Vegas;city
#wastewater;1.15E+18;Introducing the *@EFAFLU EVT Vortex submersible Pump. One of the latest additions to the range of stainless steel submersibles for sewage and waste water applications. #pumps #sewage #wastewater #vortex #engineering #Liverpool #uk #CricketWorldCup2019 #WimbledonFinal #submersible https://t.co/ww53Q6A2KN;7/14/2019 15:19;0;;;;;;;;;
#wastewater;1.15E+18;Can you recommend anyone for this job in Las Vegas, NV? https://t.co/FQLGqqXWCE #wastewater #FacilitiesMgmt;7/14/2019 14:25;0;36.1699412,-115.1398296;-115.1398296,36.1699412;5c2b5e46ab891f07;-115.2709272692122,36.232915;United States;US;Las Vegas, NV;Las Vegas;city
