category;tweet_id;text;date;retweet_count;geo;coordinates;place_id;place_centroid;place_country;place_country_code;place_full_name;place_name;place_type
industrial solvents;1.15E+18;If I were to tell you that your drinks have dihydrogen monoxide/hydroxyly acid, a chemical found in fire retardants, yoga mats, industrial solvents &amp  coolants, and kills thousands of men, women, and children each year, you'd panic. But I'm literally talking about water. #REDALERT;7/14/2019 20:05;0;;;;;;;;;
industrial solvents;1.15E+18;*@Lireoec Remind me how to get one of these started, before I grab the industrial solvents? (The other one is working.) https://t.co/Y2QxZAPyLK;7/12/2019 3:52;0;;;;;;;;;
industrial solvents;1.15E+18;#DidYouKnow PaintCare sites accept house paint and primers, stains, sealers, and clear coatings (e.g., shellac and varnish) but we do not accept aerosols (spray cans), solvents, and products intended for industrial or non-architectural use. https://t.co/llhoDNDV0G;7/11/2019 15:43;0;;;;;;;;;
industrial solvents;1.15E+18;"Glacial Acetic Acid
Industrial grade
Package:30kg/drum,250kg/drum,IBC
used in the production of ethyl acetate, food flavors, wine flavors, etc. as analytical reagents, solvents and dipping Agent
Contact: Info2*@hugestone-china.com https://t.co/1nxVvJHzg7";7/11/2019 6:23;0;;;;;;;;;
industrial solvents;1.15E+18;The North Basin is being cleaned with industrial solvents in the #groundwater that city geniuses mixed in. Two supplies. Hella smart! https://t.co/pL7rSOY9K6;7/11/2019 3:18;0;;;;;;;;;
industrial solvents;1.15E+18;"CeraPUR is a highly chemical resistant and due to its high cross-linked state, it can withstand chemical wiping and submersion across a range of industrial cleaners and solvents. 

It is temperature resistance as a foamed seal from -40°C to +135°C

https://t.co/5wxs3lwxZe

#CCUK https://t.co/uW3oRAz9jn";7/10/2019 7:42;0;;;;;;;;;
industrial solvents;1.15E+18;"""300-400 million tons  of heavy metals, solvents, toxic sludge and other wastes from industrial facilities are dumped annually into the world’s waters, and fertilizers entering coastal ecosystems have produced more than 400 ocean ‘dead zones’"" https://t.co/5eCc4zCMy5";7/9/2019 13:46;148;;;;;;;;;
chemical spill;1.15E+18;*@realDonaldTrump *@POTUS *@DanScavino President Trump People swimming off Florida's coast are contracting flesh eating disease from bacteria in water. Recall COREXIT chemical used during Gulf oil disaster. Could the water be tested Sir.  https://t.co/0flW2do1Y0 https://t.co/fRtJZTtaIZ;7/14/2019 7:53;1;;;;;;;;;
chemical spill;1.15E+18;Chemical Spill Kits Market Risk Analysis by 2032 - Market Reports https://t.co/60eOh60Opr;7/14/2019 6:45;0;;;;;;;;;
chemical spill;1.15E+18;'Cause my style's like a chemical spill (05:47);7/14/2019 5:47;0;;;;;;;;;
chemical spill;1.15E+18;"*@brittballard *@tedcruz https://t.co/Gigm13c1Fk

https://t.co/uTmiZdJsck

https://t.co/37xYFFS56d";7/14/2019 4:39;0;;;;;;;;;
chemical spill;1.15E+18;'Cause my style's like a chemical spill (00:01);7/14/2019 0:01;0;;;;;;;;;
chemical spill;1.15E+18;Okay but why wouldnt he pull the chemical spill shower https://t.co/vGljNtKWSs;7/13/2019 22:25;0;;;;;;;;;
chemical spill;1.15E+18;*@theyhadnodunks They also received a large one time settlement from Techno Global Chemical for the waste spill that rendered them 'Mutant', but being minors at the time the money went to Splinter, and to date they've only seen like $2500 bucks. Splinter blew most of it on video poker and just..;7/13/2019 19:25;0;;;;;;;;;
chemical spill;1.15E+18;"I had to leave my house earlier today because the chlorine gas got into my house from the chemical spill. 

Luckily, I'm okay.";7/13/2019 18:40;0;;;;;;;;;
chemical spill;1.15E+18;"Products Used To Clean Up Gulf Oil Spill May Have Made Things Worse, Study Finds
The chemical dispersants slowed down oil-eating bacteria in the water.
https://t.co/Gf3Wi4jequ
The Gulf is turning into a toilet bowl (via Mississippi River).";7/13/2019 18:04;0;;;;;;;;;
chemical spill;1.15E+18;It’s a plant on fire out here releasing chlorine in the air😌...i smell a chemical spill check 🤑;7/13/2019 15:07;0;;;;;;;;;
chemical spill;1.15E+18;*@c_stucker *@rjcrock2003 They also caused the chemical spill into the river in the Southwest and approved the debacle in Flint Michigan.;7/13/2019 14:57;0;;;;;;;;;
chemical spill;1.15E+18;There’s a chlorine chemical spill but am I going to let that stop me from getting my summer tan.... NO;7/13/2019 14:47;0;;;;;;;;;
chemical spill;1.15E+18;As we keep hear about ‘flesh eating bacteria’ remember this  https://t.co/L34MK8qpDe;7/13/2019 14:40;1;;;;;;;;;
chemical spill;1.15E+18;Chemical spill in my area.. you can’t even see the full bridge. They closed the town down 😷 https://t.co/WleE2gYnjw;7/13/2019 13:44;0;;;;;;;;;
chemical spill;1.15E+18;Damn , this chemical spill is serious! Wild af;7/13/2019 8:58;0;;;;;;;;;
chemical spill;1.15E+18;*@s_norshidi *@CentGPS *@Sinatra_Z Lol. One moment it’s chemical spill another moment suddenly how our education system failed us 🤣;7/13/2019 8:02;0;;;b2e39072b9847c46;101.65925118948792,3.1245241;Malaysia;MY;Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur;Kuala Lumpur;city
